NC_035780.1	2605983	2613799	10	8	2	0	0	6	0	14	2	0	2	0	0	0	0	0	2	0	0	2
NC_035780.1	2622064	2630407	184	2	0	0	0	4	4	10	0	2	0	0	0	2	2	0	0	0	0	0
NC_035780.1	2636102	2650036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	2650087	2651517	0	0	0	0	0	0	2	0	18	0	0	0	0	0	0	0	0	0	0	16
NC_035780.1	2653510	2664271	864	632	490	274	648	542	290	592	548	118	430	774	98	56	304	154	154	28	316	298
NC_035780.1	2665069	2670707	156	62	48	34	48	74	30	68	62	34	54	70	8	12	54	20	22	18	44	50
NC_035780.1	2677962	2698757	132	58	52	48	86	102	12	96	44	18	44	36	6	8	58	4	28	6	72	36
NC_035780.1	2715859	2743633	618	254	366	226	464	370	192	480	380	90	414	474	104	28	324	102	162	36	498	262
NC_035780.1	2743875	2762522	200	292	152	148	304	272	98	246	156	58	194	254	30	12	128	74	64	32	140	104
NC_035780.1	2764023	2768283	40	120	260	132	74	226	112	156	204	42	188	234	76	6	136	92	58	26	132	196
NC_035780.1	2768318	2771708	178	20	156	102	314	28	30	152	80	30	112	234	36	8	182	8	54	6	144	46
NC_035780.1	2836338	2838568	0	0	0	4	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
NC_035780.1	2852608	2861907	0	0	4	0	2	0	0	0	0	0	0	0	0	0	34	0	0	0	2	0
NC_035780.1	2863719	2875976	6	16	2	0	6	2	12	0	0	2	326	0	2	10	4	4	0	0	0	0
NC_035780.1	2875976	2882219	2	6	4	0	6	2	0	0	0	0	424	0	0	18	10	0	0	0	6	0
NC_035780.1	2897281	2904164	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	2906683	2907477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	2919222	2924444	26	14	12	6	26	32	6	14	2	10	18	8	8	0	24	4	4	0	18	8
NC_035780.1	2928484	2930094	4	34	36	54	38	48	4	8	94	14	16	28	18	0	10	6	0	6	0	38
NC_035780.1	2931744	2936496	24	38	4	4	22	10	8	8	8	2	38	16	4	4	22	4	8	4	12	2
NC_035780.1	2949747	2953009	2	34	0	2	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	2979773	2989042	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0
NC_035780.1	2993656	2996780	82	26	36	52	46	80	32	46	46	18	58	86	8	20	88	32	22	2	58	44
NC_035780.1	3004876	3006396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3012612	3016387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3015789	3025125	16	16	24	6	0	12	18	18	38	8	33	28	4	0	18	2	6	2	30	8
NC_035780.1	3016638	3022277	12	10	21	4	0	10	8	10	24	2	27	6	2	0	4	2	2	0	14	6
NC_035780.1	3026213	3049596	4	12	12	4	6	0	16	32	0	10	14	8	0	0	10	8	2	0	8	2
NC_035780.1	3034858	3043005	4	10	12	4	6	0	10	2	0	10	14	8	0	0	8	8	2	0	8	2
NC_035780.1	3051760	3053547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3101787	3114765	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
NC_035780.1	3114949	3115751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3123534	3139605	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3141167	3150711	0	0	0	0	2	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0
NC_035780.1	3155262	3161565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3189045	3193152	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3196099	3211319	600	528	324	226	548	570	188	326	346	134	504	344	84	48	320	162	132	58	312	250
NC_035780.1	3211541	3232507	776	770	414	302	834	762	280	544	406	152	730	556	62	46	430	142	164	58	446	272
NC_035780.1	3233170	3235688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3238126	3250761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3245892	3265788	6	6	4	0	6	3	1	20	6	0	6	0	2	0	0	0	2	0	20	4
NC_035780.1	3323506	3325002	112	76	70	27	113	80	35	66	79	16	54	75	18	5	44	12	16	2	51	22
NC_035780.1	3341512	3342570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3342747	3343880	2	10	0	0	6	6	0	2	2	0	8	0	0	0	2	2	0	0	0	2
NC_035780.1	3343958	3345355	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3348104	3354091	0	10	10	0	32	4	2	0	0	2	10	2	0	0	2	0	0	0	2	0
NC_035780.1	3360585	3366567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3399989	3408434	26	28	24	4	20	23	16	14	12	0	18	10	0	2	7	4	4	0	8	12
NC_035780.1	3414281	3415915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3424450	3436311	0	0	2	8	70	152	0	0	42	2	2	6	10	0	0	0	0	10	26	0
NC_035780.1	3438774	3464408	0	192	120	0	6	2	8	2	2	0	155	0	0	4	6	24	0	0	2	0
NC_035780.1	3473206	3486317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3492475	3493506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3507345	3512512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
NC_035780.1	3517611	3518657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3519458	3522700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3527994	3528887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NC_035780.1	3537514	3538463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3542837	3543632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3545295	3550207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3550315	3552602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3554796	3556838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3559448	3572274	4	2	0	2	6	0	2	0	0	0	4	6	0	0	10	0	0	0	4	2
NC_035780.1	3571851	3586138	123	190	168	90	272	79	70	134	160	18	128	74	18	26	78	38	40	26	104	105
NC_035780.1	3590620	3602303	50	116	36	60	80	82	63	54	82	46	120	78	18	8	105	24	12	6	114	64
NC_035780.1	3603654	3635803	199	175	35	36	248	299	60	85	86	70	181	92	44	4	194	64	61	20	144	72
NC_035780.1	3605677	3608565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3637454	3642567	78	49	15	18	50	60	12	28	26	9	42	40	4	8	20	14	6	0	4	16
NC_035780.1	3643906	3644577	4	2	4	2	0	0	4	0	6	0	0	8	0	0	6	0	0	0	0	6
NC_035780.1	3672033	3679631	66	49	29	31	62	46	24	34	20	18	42	30	10	4	24	22	8	2	40	30
NC_035780.1	3685823	3694132	4	2	4	0	12	2	4	6	0	2	8	12	0	0	6	0	0	2	10	8
NC_035780.1	3696069	3702892	10	12	4	6	10	8	12	2	6	4	8	4	0	0	10	0	6	0	6	4
NC_035780.1	3709487	3731355	4	2	6	0	0	0	2	4	4	2	10	28	2	2	12	2	6	2	4	2
NC_035780.1	3742213	3743271	14	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
NC_035780.1	3746784	3752164	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3752583	3757797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
NC_035780.1	3758532	3765298	16	0	1	6	4	2	0	0	6	0	0	6	0	0	0	0	0	2	4	6
NC_035780.1	3766207	3769475	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3771199	3779809	115	84	48	20	83	90	66	37	87	16	120	86	20	10	111	22	34	13	38	38
NC_035780.1	3779863	3788827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3793738	3799748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
NC_035780.1	3812208	3816668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3821736	3830259	68	36	60	26	62	30	42	84	52	38	60	160	38	14	82	34	10	16	368	54
NC_035780.1	3833913	3850572	387	338	244	185	361	429	161	360	353	69	402	379	68	24	313	100	105	40	299	207
NC_035780.1	3855403	3879259	291	225	218	108	311	254	112	163	130	73	279	149	36	16	151	66	62	10	144	120
NC_035780.1	3879644	3900475	26	34	28	16	64	52	4	16	14	5	62	34	2	4	6	8	4	2	14	10
NC_035780.1	3914300	3918047	2	0	0	0	2	0	0	0	0	0	2	2	0	0	2	2	0	0	4	0
NC_035780.1	3920144	3928549	158	178	128	90	248	178	74	147	179	66	180	121	26	13	148	58	32	30	135	88
NC_035780.1	3930723	3933945	0	0	10	10	7	0	6	6	20	2	4	10	2	0	6	0	8	2	10	2
NC_035780.1	3934135	3936908	92	4	20	16	52	80	0	2	80	2	48	8	2	2	4	0	24	10	20	16
NC_035780.1	3939048	3949872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	3953804	3966889	112	72	82	68	135	156	56	62	109	58	86	87	12	6	102	24	32	14	107	64
NC_035780.1	3977190	3992465	40	167	81	138	384	198	83	131	72	59	135	203	16	4	224	32	86	26	173	52
NC_035780.1	3996432	4013875	104	106	62	36	103	107	40	78	68	16	105	32	14	4	87	27	20	6	84	36
NC_035780.1	4012455	4013027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	4014035	4018721	6	0	2	0	6	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0
NC_035780.1	4019514	4023265	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
NC_035780.1	4023314	4027505	0	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
NC_035780.1	4035331	4046467	86	56	57	38	31	62	34	82	88	8	86	62	12	8	50	12	24	4	32	16
NC_035780.1	4063705	4068299	46	32	22	34	32	26	20	16	34	0	108	12	6	4	78	8	2	6	50	26
NC_035780.1	4071898	4073025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	4075792	4090455	14	63	26	4	37	24	2	16	20	8	24	20	4	0	22	8	6	2	6	26
NC_035780.1	4096590	4100442	0	0	0	12	2	0	2	0	2	0	0	0	0	0	0	0	0	0	14	0
NC_035780.1	4101243	4105914	0	0	0	0	10	0	0	4	2	0	6	4	0	0	0	0	0	2	0	0
NC_035780.1	4106001	4111699	8	0	22	0	38	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0
NC_035780.1	4111587	4123104	108	88	83	38	85	85	44	166	52	16	98	69	16	6	89	33	24	16	104	64
NC_035780.1	4126655	4142083	338	143	197	96	108	172	168	107	262	29	256	85	62	14	141	68	72	16	216	216
NC_035780.1	4153587	4165615	114	96	68	94	112	122	44	78	168	64	51	134	16	6	138	37	20	14	84	82
NC_035780.1	4168100	4178564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NC_035780.1	4180766	4184023	10	86	2	0	22	8	30	38	4	14	70	0	6	6	0	14	0	0	6	0
NC_035780.1	4184237	4187276	4	2	4	4	5	0	6	4	0	0	0	10	2	0	2	0	4	0	12	2
NC_035780.1	4189520	4197602	162	170	126	92	176	170	88	137	157	50	168	141	28	9	130	72	44	20	127	90
NC_035780.1	4201451	4205190	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	12	0
NC_035780.1	4219525	4243840	66	62	31	35	70	75	22	46	41	12	44	42	8	2	28	16	14	0	28	32
NC_035780.1	4244302	4263987	273	269	256	124	369	326	90	207	194	69	370	177	52	36	181	68	114	28	184	126
NC_035780.1	4267666	4269413	0	0	2	0	0	0	0	0	27	0	34	2	0	2	8	0	0	0	0	0
NC_035780.1	4282771	4298209	397	294	228	125	851	305	209	329	389	53	520	345	100	28	269	118	115	40	381	223
NC_035780.1	4301652	4307708	20	70	42	60	92	90	44	72	34	6	41	100	18	6	12	20	6	4	176	38
NC_035780.1	4312895	4317345	0	2	0	2	0	2	0	0	2	0	0	14	0	0	0	0	0	0	0	0
NC_035780.1	4330509	4337426	28	70	24	6	16	17	8	20	10	4	12	34	6	2	4	15	4	6	12	11
