"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"cvn00010","cvn00010","Glycolysis / Gluconeogenesis",44,0.422781932061145,1.15842710619058,0.252525252525253,0.595012293642431,0.527979590704897,2374,"tags=25%, list=18%, signal=21%","111130103/111103451/111112920/111111035/111122808/111115614/111099882/111127323/111109254/111118006/111103498"
"cvn00350","cvn00350","Tyrosine metabolism",13,0.531656495138835,1.18949350940238,0.267096774193548,0.609786975045648,0.541089790819105,2661,"tags=31%, list=20%, signal=25%","111134810/111100724/111125148/111135147"
"cvn01200","cvn01200","Carbon metabolism",108,0.377280648260267,1.12813487206601,0.273652085452696,0.613183376662522,0.54410356171881,3247,"tags=27%, list=24%, signal=21%","111105925/111134810/111116065/111131656/111130103/111100625/111107112/111105866/111134248/111111213/111111035/111122808/111099882/111128990/111117164/111127323/111109254/111123214/111117165/111109454/111120752/111121719/111134458/111109973/111119284/111102576/111106299/111137005/111116870"
"cvn00062","cvn00062","Fatty acid elongation",11,0.544332043469596,1.16497087715739,0.281333333333333,0.618933333333333,0.549205741626794,1250,"tags=18%, list=9%, signal=17%","111127947/111119293"
"cvn00340","cvn00340","Histidine metabolism",27,0.445909541036642,1.13607038485955,0.299763033175355,0.647702268111036,0.574733635035456,2807,"tags=37%, list=21%, signal=29%","111100724/111103451/111108448/111112920/111115614/111109637/111108524/111103498/111113239/111115386"
"cvn00601","cvn00601","Glycosphingolipid biosynthesis - lacto and neolacto series",14,0.502067135989604,1.14687775050614,0.315051020408163,0.657261611541168,0.583216045038705,2372,"tags=36%, list=18%, signal=29%","111101197/111101820/111134834/111115600/111119565"
"cvn04137","cvn04137","Mitophagy - animal",63,0.388401130731685,1.11262924296734,0.313559322033898,0.657261611541168,0.583216045038705,2478,"tags=25%, list=18%, signal=21%","111115682/111111295/111137396/111111995/111108202/111107437/111112700/111121740/111130067/111132041/111137573/111133771/111127007/111131216/111104494/111128115"
"cvn01210","cvn01210","2-Oxocarboxylic acid metabolism",32,0.42631008046536,1.12218237017427,0.32830626450116,0.67330606787526,0.597452970189444,3045,"tags=31%, list=22%, signal=24%","111134810/111111213/111117164/111135360/111127323/111109254/111130627/111117165/111121719/111109973"
"cvn04142","cvn04142","Lysosome",113,0.363187951721988,1.08858490446883,0.334352701325178,0.674277947672443,0.598315360266109,2221,"tags=18%, list=16%, signal=15%","111133259/111106921/111106925/111106928/111119851/111119435/111107171/111134947/111120040/111117672/111119282/111113388/111119434/111118438/111106926/111137174/111120703/111119208/111119431/111106930"
"cvn00450","cvn00450","Selenocompound metabolism",13,0.500543306251864,1.11988289319389,0.345806451612903,0.685943945002644,0.608667093434273,2811,"tags=38%, list=21%, signal=31%","111119949/111135137/111119950/111110368/111107520"
"cvn00020","cvn00020","Citrate cycle (TCA cycle)",37,0.403887107598923,1.0867887719742,0.361872146118721,0.695024280640719,0.616724459550703,2306,"tags=27%, list=17%, signal=22%","111105925/111100625/111105866/111111213/111128990/111117164/111127323/111109254/111103886/111117165"
"cvn01232","cvn01232","Nucleotide metabolism",52,0.386668920948086,1.08304389276183,0.361563517915309,0.695024280640719,0.616724459550703,2073,"tags=19%, list=15%, signal=16%","111138521/111103017/111107393/111135848/111124500/111118263/111135526/111126502/111129901/111128130"
"cvn03030","cvn03030","DNA replication",33,0.409560896759302,1.07622815748716,0.373099415204678,0.697761194029851,0.619153038634578,2019,"tags=24%, list=15%, signal=21%","111121171/111137687/111124297/111122245/111131693/111121347/111105728/111132381"
"cvn00260","cvn00260","Glycine, serine and threonine metabolism",35,0.402648639629394,1.07283790708322,0.380622837370242,0.697761194029851,0.619153038634578,1981,"tags=20%, list=15%, signal=17%","111134403/111116065/111100724/111108232/111125858/111135360/111109254"
"cvn00520","cvn00520","Amino sugar and nucleotide sugar metabolism",46,0.389675326041038,1.07282218660194,0.380422691879866,0.697761194029851,0.619153038634578,3063,"tags=22%, list=23%, signal=17%","111100603/111118471/111124535/111124599/111099882/111132797/111118006/111109888/111129163/111128700"
"cvn03440","cvn03440","Homologous recombination",25,0.426584392552131,1.07051555305278,0.386363636363636,0.697761194029851,0.619153038634578,3554,"tags=36%, list=26%, signal=27%","111130645/111131048/111127309/111136966/111119126/111115556/111120979/111131667/111121716"
"cvn03450","cvn03450","Non-homologous end-joining",13,-0.388165171105754,-1.0552774632396,0.405286343612335,0.706697945316292,0.627082996278919,2078,"tags=46%, list=15%, signal=39%","111106142/111132242/111105836/111121647/111134792/111104153"
"cvn03083","cvn03083","Polycomb repressive complex",38,0.389122244468272,1.05376393171803,0.408833522083805,0.706697945316292,0.627082996278919,865,"tags=11%, list=6%, signal=10%","111123912/111104330/111104315/111123056"
"cvn03008","cvn03008","Ribosome biogenesis in eukaryotes",57,-0.244071317633344,-1.02900849772017,0.407894736842105,0.706697945316292,0.627082996278919,1704,"tags=25%, list=13%, signal=22%","111130565/111112561/111134591/111123245/111128176/111104038/111110500/111133163/111130413/111138173/111128265/111120769/111122623/111121480"
"cvn00770","cvn00770","Pantothenate and CoA biosynthesis",15,0.451449715542698,1.04545718390144,0.420854271356784,0.717230518791139,0.636428994490615,2374,"tags=27%, list=18%, signal=22%","111103451/111132068/111127104/111103498"
"cvn00061","cvn00061","Fatty acid biosynthesis",14,0.453935600883495,1.03693032962567,0.454081632653061,0.721149789029536,0.639906728847435,4800,"tags=57%, list=35%, signal=37%","111099995/111135553/111100523/111129333/111121884/111121658/111135547/111121707"
"cvn00510","cvn00510","N-Glycan biosynthesis",33,0.393247009338357,1.03335916013067,0.44093567251462,0.721149789029536,0.639906728847435,2341,"tags=24%, list=17%, signal=20%","111101197/111101820/111136571/111125632/111125051/111137033/111137190/111113429"
"cvn04820","cvn04820","Cytoskeleton in muscle cells",60,0.362515159071684,1.02940547471277,0.439050701186624,0.721149789029536,0.639906728847435,3264,"tags=30%, list=24%, signal=23%","111114114/111112605/111113265/111134722/111130951/111131563/111126968/111103558/111124927/111126214/111130864/111123024/111128420/111118354/111130257/111125072/111132450/111128702"
"cvn00564","cvn00564","Glycerophospholipid metabolism",45,0.369177995576955,1.01200550486048,0.469135802469136,0.721149789029536,0.639906728847435,2817,"tags=27%, list=21%, signal=21%","111115675/111114331/111120839/111100277/111100381/111111015/111122823/111136067/111138290/111101119/111137103/111121119"
"cvn03018","cvn03018","RNA degradation",54,0.35974376414488,1.00893764155057,0.471739130434783,0.721149789029536,0.639906728847435,2864,"tags=22%, list=21%, signal=18%","111100321/111101883/111126014/111109182/111101096/111131294/111104518/111122313/111123162/111134434/111131610/111108235"
"cvn03082","cvn03082","ATP-dependent chromatin remodeling",70,0.348581002201557,1.00754142681755,0.476793248945148,0.721149789029536,0.639906728847435,2907,"tags=29%, list=21%, signal=23%","111114820/111125651/111123963/111105716/111104330/111125271/111104315/111117803/111128560/111108477/111114783/111129852/111134187/111114721/111135329/111128559/111119597/111121076/111118354/111121077"
"cvn00534","cvn00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",15,0.434722589747151,1.00672087899989,0.467336683417085,0.721149789029536,0.639906728847435,3371,"tags=33%, list=25%, signal=25%","111118293/111104029/111132159/111136074/111135541"
"cvn04068","cvn04068","FoxO signaling pathway",66,0.350329553803612,1.00546893237711,0.472901168969182,0.721149789029536,0.639906728847435,3388,"tags=29%, list=25%, signal=22%","111105936/111129300/111121723/111134248/111121740/111135557/111135231/111119845/111125223/111105462/111117024/111119924/111108199/111121135/111104196/111113171/111121739/111103474/111121090"
"cvn00790","cvn00790","Folate biosynthesis",12,-0.369890573321713,-0.992143040742633,0.451219512195122,0.721149789029536,0.639906728847435,1861,"tags=50%, list=14%, signal=43%","111117281/111128057/111135358/111137020/111134904/111114756"
"cvn00040","cvn00040","Pentose and glucuronate interconversions",12,0.453465726296718,0.994252865210894,0.498677248677249,0.744937618394409,0.661014676609219,3013,"tags=42%, list=22%, signal=32%","111124535/111124599/111109442/111120752/111104054"
"cvn00670","cvn00670","One carbon pool by folate",19,-0.309210850174173,-0.959685687088798,0.51063829787234,0.753502854177478,0.66861497282386,2087,"tags=37%, list=15%, signal=31%","111115204/111117281/111099502/111104244/111108616/111100544/111114756"
"cvn01240","cvn01240","Biosynthesis of cofactors",101,0.332334714884963,0.986986159640561,0.543500511770727,0.773688963814799,0.686526962236707,2028,"tags=16%, list=15%, signal=14%","111127901/111116065/111128337/111138462/111124535/111136728/111103451/111124599/111126157/111108232/111134405/111118263/111104850/111122042/111109254/111132797"
"cvn00600","cvn00600","Sphingolipid metabolism",45,-0.24784468811051,-0.959658442105194,0.540540540540541,0.773688963814799,0.686526962236707,1806,"tags=36%, list=13%, signal=31%","111137368/111122386/111108630/111133398/111121929/111131382/111121876/111111442/111129840/111122385/111135040/111127974/111133742/111124357/111112101/111135173"
"cvn00220","cvn00220","Arginine biosynthesis",13,0.427985009822254,0.957545700955171,0.541935483870968,0.773688963814799,0.686526962236707,1048,"tags=15%, list=8%, signal=14%","111134810/111126492"
"cvn00591","cvn00591","Linoleic acid metabolism",11,0.45014158188146,0.963385932870862,0.554666666666667,0.776886035313002,0.689363859085917,5906,"tags=64%, list=44%, signal=36%","111128571/111121119/111121956/111123661/111111230/111127589/111127642"
"cvn00480","cvn00480","Glutathione metabolism",38,0.351571892254164,0.952075561677382,0.570781426953567,0.776886035313002,0.689363859085917,3229,"tags=29%, list=24%, signal=22%","111137298/111124500/111136821/111127513/111121161/111101605/111126505/111119277/111118358/111138068/111137005"
"cvn00532","cvn00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",12,0.431456168961416,0.945995490565719,0.571428571428571,0.776886035313002,0.689363859085917,1400,"tags=17%, list=10%, signal=15%","111118293/111111504"
"cvn00730","cvn00730","Thiamine metabolism",10,-0.349928211269237,-0.893064650072733,0.562264150943396,0.776886035313002,0.689363859085917,2041,"tags=70%, list=15%, signal=59%","111136090/111130301/111135358/111137020/111125074/111134904/111124652"
"cvn03010","cvn03010","Ribosome",83,0.327018674002273,0.957151543526075,0.6,0.797802197802198,0.707923655292076,585,"tags=8%, list=4%, signal=8%","111102380/111102365/111123203/111125877/111104114/111137903/111125240"
"cvn00330","cvn00330","Arginine and proline metabolism",49,0.33943172940865,0.940852192873158,0.599118942731278,0.797802197802198,0.707923655292076,2374,"tags=22%, list=18%, signal=19%","111134810/111128747/111100724/111103451/111136821/111112920/111115614/111136221/111132780/111132779/111103498"
"cvn04136","cvn04136","Autophagy - other",24,0.352073668565888,0.875967308118755,0.662679425837321,0.860189573459716,0.763282614118234,3952,"tags=42%, list=29%, signal=30%","111115682/111133363/111135071/111120866/111108144/111106048/111129370/111123262/111119270/111120906"
"cvn00900","cvn00900","Terpenoid backbone biosynthesis",22,0.35543315813074,0.873038750726999,0.663855421686747,0.860189573459716,0.763282614118234,642,"tags=14%, list=5%, signal=13%","111122171/111123669/111132335"
"cvn03430","cvn03430","Mismatch repair",21,0.35531095237349,0.869735808986154,0.671480144404332,0.860189573459716,0.763282614118234,330,"tags=10%, list=2%, signal=9%","111121171/111137687"
"cvn04350","cvn04350","TGF-beta signaling pathway",37,0.322653935208463,0.868204672593966,0.697488584474886,0.860189573459716,0.763282614118234,4848,"tags=43%, list=36%, signal=28%","111125017/111113417/111125137/111130563/111125223/111117024/111130350/111113134/111119270/111136674/111130759/111128797/111112841/111112989/111123211/111135485"
"cvn00630","cvn00630","Glyoxylate and dicarboxylate metabolism",37,0.321582308744901,0.865321115316603,0.698630136986301,0.860189573459716,0.763282614118234,3412,"tags=35%, list=25%, signal=26%","111130103/111134248/111126492/111111213/111125858/111117164/111109254/111117165/111109454/111121719/111119284/111102576/111123929"
"cvn00051","cvn00051","Fructose and mannose metabolism",28,0.336782440449622,0.865311230303266,0.67962308598351,0.860189573459716,0.763282614118234,3013,"tags=25%, list=22%, signal=19%","111131656/111109442/111099882/111107727/111132797/111109888/111104054"
"cvn00513","cvn00513","Various types of N-glycan biosynthesis",31,0.327790282393908,0.858210376511309,0.688009313154831,0.860189573459716,0.763282614118234,274,"tags=6%, list=2%, signal=6%","111101197/111101820"
"cvn03022","cvn03022","Basal transcription factors",27,0.332474731641076,0.847065742198405,0.703791469194313,0.860189573459716,0.763282614118234,3044,"tags=26%, list=22%, signal=20%","111136115/111135800/111130231/111101884/111104805/111134971/111130101"
"cvn04120","cvn04120","Ubiquitin mediated proteolysis",117,0.30064374962677,0.902095472192426,0.718209562563581,0.869033570701933,0.771130267173529,3339,"tags=29%, list=25%, signal=22%","111119906/111119134/111100416/111101598/111108202/111127369/111134817/111100408/111135325/111135857/111119846/111129312/111100417/111126102/111121932/111135620/111125231/111120881/111125292/111108501/111131216/111104494/111128115/111129365/111105462/111101169/111121135/111124761/111131720/111104196/111130310/111108006/111135880/111134540"
"cvn00130","cvn00130","Ubiquinone and other terpenoid-quinone biosynthesis",10,0.386271714655451,0.814722681693882,0.728629579375848,0.872912664400768,0.774572351186415,5238,"tags=50%, list=39%, signal=31%","111123706/111135147/111104443/111110659/111121226"
"cvn00982","cvn00982","Drug metabolism - cytochrome P450",20,0.334367425578474,0.809642142357875,0.74390243902439,0.873904807009235,0.77545272131311,2196,"tags=20%, list=16%, signal=17%","111100724/111121161/111128571/111126505"
