"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"cvn03450","cvn03450","Non-homologous end-joining",13,0.526447956425478,1.31373272647115,0.149494949494949,0.792261904761905,0.771929824561404,723,"tags=31%, list=5%, signal=29%","111104153/111121647/111105836/111106142"
"cvn03060","cvn03060","Protein export",17,0.472886272750422,1.29903660085244,0.160919540229885,0.792261904761905,0.771929824561404,812,"tags=29%, list=6%, signal=28%","111117985/111131315/111126975/111135297/111108442"
"cvn03008","cvn03008","Ribosome biogenesis in eukaryotes",57,0.358084594322649,1.29797646109439,0.0869565217391304,0.792261904761905,0.771929824561404,1332,"tags=23%, list=10%, signal=21%","111102803/111121480/111128153/111102690/111130755/111132055/111121217/111128132/111122907/111130565/111128176/111123620/111138173"
"cvn00360","cvn00360","Phenylalanine metabolism",10,0.551245286077731,1.28861563604075,0.200819672131148,0.792261904761905,0.771929824561404,3747,"tags=60%, list=28%, signal=43%","111137596/111100724/111119088/111134810/111135147/111128087"
"cvn00100","cvn00100","Steroid biosynthesis",10,0.546668285553102,1.27791623490089,0.202868852459016,0.792261904761905,0.771929824561404,1577,"tags=30%, list=12%, signal=27%","111134862/111134948/111134947"
"cvn04137","cvn04137","Mitophagy - animal",63,0.335826910835778,1.24207947278665,0.125475285171103,0.792261904761905,0.771929824561404,1334,"tags=21%, list=10%, signal=19%","111118255/111107437/111115682/111133049/111100287/111135148/111107924/111133050/111104077/111107401/111122907/111121739/111108183"
"cvn00514","cvn00514","Other types of O-glycan biosynthesis",29,0.395641952902759,1.24086620617035,0.167619047619048,0.792261904761905,0.771929824561404,1768,"tags=28%, list=13%, signal=24%","111112794/111128050/111129166/111129961/111125659/111122340/111110946/111127037"
"cvn03082","cvn03082","ATP-dependent chromatin remodeling",70,-0.321535171891269,-1.23712952104328,0.104033970276008,0.792261904761905,0.771929824561404,2224,"tags=31%, list=16%, signal=26%","111123066/111126803/111129852/111136148/111128754/111130322/111118359/111108477/111130875/111120856/111114842/111133731/111099792/111128560/111121077/111127274/111120594/111120915/111127973/111105834/111114783/111128559"
"cvn00980","cvn00980","Metabolism of xenobiotics by cytochrome P450",16,-0.452449526797723,-1.23502392610745,0.214723926380368,0.792261904761905,0.771929824561404,1935,"tags=62%, list=14%, signal=54%","111115554/111133503/111118136/111116885/111134997/111135121/111126974/111134996/111121161/111110471"
"cvn00630","cvn00630","Glyoxylate and dicarboxylate metabolism",37,0.368791201607121,1.2279483378037,0.151401869158879,0.792261904761905,0.771929824561404,1491,"tags=27%, list=11%, signal=24%","111129934/111137062/111136621/111125218/111102575/111134249/111102576/111109454/111130103/111100562"
"cvn04068","cvn04068","FoxO signaling pathway",66,0.328971091369149,1.21860624493692,0.144465290806754,0.792261904761905,0.771929824561404,2361,"tags=33%, list=17%, signal=28%","111100287/111119108/111128906/111130138/111119905/111121109/111134249/111103474/111125223/111105462/111121839/111121739/111129300/111121135/111112940/111107163/111121723/111120632/111118834/111134713/111104196/111099741"
"cvn00190","cvn00190","Oxidative phosphorylation",53,-0.33418872722679,-1.2036576405911,0.142857142857143,0.792261904761905,0.771929824561404,3409,"tags=40%, list=25%, signal=30%","111129296/111112645/111138187/111132066/111104049/111104128/111126131/111123658/111100768/111122264/111134337/111132318/111126316/111108193/111121564/111136504/111119118/111132054/111109666/111130549/111101799"
"cvn04146","cvn04146","Peroxisome",77,-0.301626360857641,-1.18445335796138,0.157446808510638,0.792261904761905,0.771929824561404,2795,"tags=30%, list=21%, signal=24%","111133726/111129331/111133729/111107112/111129061/111131033/111107492/111121838/111135553/111104691/111136066/111101232/111137185/111131209/111111509/111136438/111124704/111104085/111135419/111130560/111136587/111135201/111135891"
"cvn00900","cvn00900","Terpenoid backbone biosynthesis",22,-0.399637852103344,-1.18303908958672,0.218220338983051,0.792261904761905,0.771929824561404,1249,"tags=27%, list=9%, signal=25%","111137241/111103286/111133475/111104702/111103374/111103307"
"cvn03018","cvn03018","RNA degradation",54,0.327225312536307,1.17453660549006,0.204119850187266,0.792261904761905,0.771929824561404,1668,"tags=20%, list=12%, signal=18%","111108235/111107428/111130755/111138213/111132118/111101883/111114628/111126626/111130565/111137761/111119402"
"cvn00563","cvn00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",20,0.411661781737159,1.1737074643794,0.229166666666667,0.792261904761905,0.771929824561404,1578,"tags=25%, list=12%, signal=22%","111129796/111118285/111136158/111136211/111132406"
"cvn00983","cvn00983","Drug metabolism - other enzymes",39,-0.347109120312256,-1.17262295208024,0.198294243070362,0.792261904761905,0.771929824561404,654,"tags=36%, list=5%, signal=34%","111111216/111134455/111136057/111129061/111124500/111135121/111126974/111115698/111112948/111121161/111135080/111106862/111136587/111110471"
"cvn03022","cvn03022","Basal transcription factors",27,-0.372859542678547,-1.16943969456146,0.226337448559671,0.792261904761905,0.771929824561404,3138,"tags=41%, list=23%, signal=31%","111136115/111100932/111114853/111135800/111127293/111128470/111111048/111104805/111101884/111101548/111133129"
"cvn00564","cvn00564","Glycerophospholipid metabolism",45,0.333350378093292,1.1592552315738,0.210526315789474,0.792261904761905,0.771929824561404,1643,"tags=22%, list=12%, signal=20%","111124518/111121318/111130055/111118137/111104269/111122045/111122410/111121119/111116763/111122043"
"cvn04150","cvn04150","mTOR signaling pathway",84,0.299772564966668,1.15759191744333,0.192883895131086,0.792261904761905,0.771929824561404,1950,"tags=23%, list=14%, signal=19%","111124929/111119689/111119108/111128906/111130138/111119487/111130836/111119905/111134634/111135803/111121839/111132325/111130771/111102243/111124875/111121135/111125294/111133687/111120632"
"cvn00591","cvn00591","Linoleic acid metabolism",11,-0.485665410669356,-1.18306172577838,0.24853228962818,0.815119760479042,0.794201071541128,1858,"tags=36%, list=14%, signal=31%","111123661/111127642/111127588/111127589"
"cvn00531","cvn00531","Glycosaminoglycan degradation",15,-0.431620397078215,-1.16156305040214,0.269461077844311,0.815119760479042,0.794201071541128,3879,"tags=53%, list=29%, signal=38%","111119282/111133429/111133398/111122507/111125726/111131384/111113469/111135080"
"cvn03050","cvn03050","Proteasome",27,-0.362779662430412,-1.13782507637598,0.267489711934156,0.815119760479042,0.794201071541128,1080,"tags=26%, list=8%, signal=24%","111130431/111133428/111110923/111136010/111122651/111108200/111111088"
"cvn00511","cvn00511","Other glycan degradation",37,0.337385939517264,1.12337957582273,0.269158878504673,0.815119760479042,0.794201071541128,2386,"tags=30%, list=18%, signal=25%","111106930/111106920/111104792/111106926/111102612/111123898/111127257/111106928/111106929/111111095/111106927"
"cvn04142","cvn04142","Lysosome",113,0.27348199337905,1.099334009084,0.261194029850746,0.815119760479042,0.794201071541128,2484,"tags=25%, list=18%, signal=20%","111106930/111106920/111115087/111129849/111106926/111134948/111125814/111137183/111115230/111119188/111123898/111107171/111133261/111134525/111105249/111134947/111133259/111127257/111106928/111127450/111118027/111106929/111120703/111117595/111111095/111106927/111114456/111120022"
"cvn00040","cvn00040","Pentose and glucuronate interconversions",12,0.476554158334296,1.16910134382245,0.283702213279678,0.837267507483928,0.815780433564158,597,"tags=25%, list=4%, signal=24%","111131432/111120655/111128111"
"cvn00512","cvn00512","Mucin type O-glycan biosynthesis",14,0.444132747926912,1.13941117467099,0.317460317460317,0.874097007223942,0.851664765629243,504,"tags=21%, list=4%, signal=21%","111112794/111128050/111129166"
"cvn00051","cvn00051","Fructose and mannose metabolism",28,0.351888450474471,1.08441615976138,0.3203125,0.874097007223942,0.851664765629243,1421,"tags=18%, list=11%, signal=16%","111131432/111128111/111099690/111099454/111138520"
"cvn00601","cvn00601","Glycosphingolipid biosynthesis - lacto and neolacto series",14,-0.410563613489101,-1.08016109351951,0.353413654618474,0.874097007223942,0.851664765629243,3055,"tags=50%, list=23%, signal=39%","111101197/111101820/111115005/111105280/111119758/111134834/111115600"
"cvn01210","cvn01210","2-Oxocarboxylic acid metabolism",32,0.334943792024559,1.07601422667346,0.343511450381679,0.874097007223942,0.851664765629243,2371,"tags=28%, list=18%, signal=23%","111137596/111137062/111130627/111107912/111129319/111101916/111138184/111131515/111134810"
"cvn00620","cvn00620","Pyruvate metabolism",37,0.322845833057872,1.07496600337173,0.336448598130841,0.874097007223942,0.851664765629243,2793,"tags=38%, list=21%, signal=30%","111129934/111136621/111125218/111103557/111130103/111131063/111100523/111130726/111138044/111136227/111134713/111130514/111128687/111102444"
"cvn03040","cvn03040","Spliceosome",92,0.273599669624674,1.07151305446458,0.340782122905028,0.874097007223942,0.851664765629243,2102,"tags=22%, list=16%, signal=18%","111121753/111131404/111120158/111119918/111107428/111120267/111119442/111102762/111129301/111112733/111121337/111118582/111101880/111127289/111118318/111106083/111130068/111137384/111121854/111125967"
"cvn03420","cvn03420","Nucleotide excision repair",47,0.303058791013864,1.06978776946087,0.305357142857143,0.874097007223942,0.851664765629243,3053,"tags=40%, list=23%, signal=31%","111122897/111120860/111135325/111130346/111135723/111123176/111135402/111136991/111109822/111113135/111136987/111102132/111108639/111125562/111131355/111131097/111108767/111136013/111112959"
"cvn01232","cvn01232","Nucleotide metabolism",52,-0.292792862162385,-1.05575637431824,0.362255965292842,0.874097007223942,0.851664765629243,3181,"tags=35%, list=24%, signal=27%","111104089/111111216/111134455/111136057/111115321/111135526/111129061/111135530/111124500/111125470/111123736/111135848/111099427/111123024/111130741/111129901/111106862/111136587"
"cvn00760","cvn00760","Nicotinate and nicotinamide metabolism",26,0.345903822645026,1.0483547208665,0.359073359073359,0.874097007223942,0.851664765629243,2159,"tags=31%, list=16%, signal=26%","111135218/111134812/111134404/111121410/111136573/111121317/111121723/111113806"
"cvn00970","cvn00970","Aminoacyl-tRNA biosynthesis",45,0.299868030947626,1.04281742725512,0.368421052631579,0.874097007223942,0.851664765629243,1749,"tags=24%, list=13%, signal=21%","111124379/111115204/111125113/111130118/111099623/111125541/111101460/111125665/111133426/111136015/111108055"
"cvn00350","cvn00350","Tyrosine metabolism",13,0.421992106894676,1.05306675498231,0.397979797979798,0.884138180502803,0.86144824894575,2371,"tags=31%, list=18%, signal=25%","111137596/111100724/111119088/111134810"
"cvn04820","cvn04820","Cytoskeleton in muscle cells",60,-0.278812537390551,-1.03338517665807,0.394067796610169,0.884138180502803,0.86144824894575,1353,"tags=17%, list=10%, signal=15%","111111392/111102004/111123242/111129877/111118385/111131563/111118916/111123024/111132450/111135364"
"cvn00603","cvn00603","Glycosphingolipid biosynthesis - globo and isoglobo series",13,-0.399505723415047,-1.03066374968017,0.404339250493097,0.884138180502803,0.86144824894575,2353,"tags=46%, list=17%, signal=38%","111125097/111115005/111119758/111131384/111134834/111115600"
"cvn00860","cvn00860","Porphyrin metabolism",18,-0.366380858989493,-1.02834550475564,0.416494845360825,0.884138180502803,0.86144824894575,719,"tags=28%, list=5%, signal=26%","111130105/111132054/111126157/111135080/111102767"
"cvn01200","cvn01200","Carbon metabolism",108,0.256912274989586,1.02445588108657,0.415094339622642,0.884138180502803,0.86144824894575,2866,"tags=31%, list=21%, signal=24%","111137596/111129934/111137062/111136621/111102575/111127779/111134249/111102576/111109454/111103557/111129161/111130103/111107912/111130458/111129670/111100562/111101916/111138184/111106299/111100625/111138044/111106392/111131515/111116065/111137005/111134810/111130514/111119746/111128687/111101642/111102444/111105866/111128143"
"cvn00592","cvn00592","alpha-Linolenic acid metabolism",11,-0.420291216137711,-1.02381277432971,0.409001956947162,0.884138180502803,0.86144824894575,2673,"tags=45%, list=20%, signal=37%","111107112/111123661/111136066/111127642/111136438"
"cvn00410","cvn00410","beta-Alanine metabolism",29,-0.315537959988319,-1.01024139377154,0.425576519916143,0.887840670859539,0.865055721063665,3078,"tags=41%, list=23%, signal=32%","111115386/111134458/111107112/111103451/111103498/111134260/111134997/111136066/111118132/111130419/111136438/111119686"
"cvn00532","cvn00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",12,-0.401990457526735,-1.00458561222667,0.441584158415842,0.905621748615539,0.882380477119969,591,"tags=17%, list=4%, signal=16%","111105847/111130046"
"cvn03030","cvn03030","DNA replication",33,0.310076225922461,1.00476280093994,0.454372623574144,0.906400432262501,0.883139177150067,3914,"tags=55%, list=29%, signal=39%","111122897/111130346/111123176/111135402/111109564/111137485/111121347/111120003/111103623/111125562/111131355/111108767/111112959/111131693/111120888/111134592/111137577/111124297"
"cvn01250","cvn01250","Biosynthesis of nucleotide sugars",31,0.313929235790231,1.00149409500918,0.459770114942529,0.906400432262501,0.883139177150067,2001,"tags=23%, list=15%, signal=19%","111118324/111099690/111118471/111099454/111138520/111118006/111124535"
"cvn03083","cvn03083","Polycomb repressive complex",38,0.296484060818845,0.990218997319661,0.47940074906367,0.906400432262501,0.883139177150067,3691,"tags=45%, list=27%, signal=33%","111104330/111104315/111105528/111104434/111118085/111122907/111118834/111103962/111104148/111125600/111119846/111123056/111135214/111113408/111126610/111104245/111110179"
"cvn04310","cvn04310","Wnt signaling pathway",68,0.262758382859981,0.977602610367236,0.511320754716981,0.906400432262501,0.883139177150067,2106,"tags=26%, list=16%, signal=22%","111134499/111108759/111124929/111109809/111125819/111120874/111122907/111121739/111118606/111123003/111125644/111128349/111124875/111112940/111133687/111121723/111131147/111124955"
"cvn00565","cvn00565","Ether lipid metabolism",16,-0.355607002191565,-0.970678782904929,0.525562372188139,0.906400432262501,0.883139177150067,1858,"tags=31%, list=14%, signal=27%","111123661/111112101/111127642/111100381/111137103"
"cvn00130","cvn00130","Ubiquinone and other terpenoid-quinone biosynthesis",10,-0.405861769184348,-0.964981164989222,0.496108949416342,0.906400432262501,0.883139177150067,1727,"tags=30%, list=13%, signal=26%","111129323/111108525/111110659"
"cvn00030","cvn00030","Pentose phosphate pathway",21,-0.328395149277505,-0.957087153680985,0.529411764705882,0.906400432262501,0.883139177150067,952,"tags=19%, list=7%, signal=18%","111123214/111105262/111125502/111105573"
"cvn04144","cvn04144","Endocytosis",132,-0.219907380949257,-0.947211176458467,0.605790645879733,0.906400432262501,0.883139177150067,813,"tags=22%, list=6%, signal=21%","111134821/111104190/111120187/111120869/111119514/111116971/111134629/111112863/111112961/111121253/111124952/111118830/111111648/111101148/111108170/111109622/111127498/111103630/111131004/111135176/111099617/111106049/111112925/111121437/111123210/111104028/111106223/111128868/111134676"
"cvn00430","cvn00430","Taurine and hypotaurine metabolism",13,0.37924888835743,0.946402526654101,0.535353535353535,0.906400432262501,0.883139177150067,4448,"tags=54%, list=33%, signal=36%","111124674/111124675/111122278/111132492/111138329/111135113/111110958"
"cvn00730","cvn00730","Thiamine metabolism",10,0.404245480350973,0.94498231537823,0.528688524590164,0.906400432262501,0.883139177150067,2088,"tags=40%, list=15%, signal=34%","111124652/111137020/111130301/111135358"
"cvn04136","cvn04136","Autophagy - other",24,-0.312525191411146,-0.943043707506779,0.577167019027484,0.906400432262501,0.883139177150067,2810,"tags=42%, list=21%, signal=33%","111128047/111127879/111099101/111129370/111108144/111133363/111122717/111120188/111123262/111134873"
"cvn03010","cvn03010","Ribosome",83,0.245294599711591,0.942600312456902,0.578449905482042,0.906400432262501,0.883139177150067,2820,"tags=27%, list=21%, signal=21%","111114067/111118104/111133720/111123463/111130094/111127769/111133074/111124824/111127354/111130771/111107317/111106322/111104388/111137089/111130939/111112701/111104114/111120976/111130218/111102380/111136230/111131662"
"cvn04350","cvn04350","TGF-beta signaling pathway",37,-0.280893460403682,-0.941696417703307,0.561027837259101,0.906400432262501,0.883139177150067,3349,"tags=32%, list=25%, signal=24%","111117024/111133992/111118909/111125017/111125014/111134629/111130759/111129922/111112875/111120677/111106049/111135362"
"cvn04148","cvn04148","Efferocytosis",98,0.238219000562032,0.94084268009234,0.573831775700935,0.906400432262501,0.883139177150067,1948,"tags=18%, list=14%, signal=16%","111124014/111122163/111123492/111123084/111127576/111109809/111134948/111124013/111104335/111133023/111134431/111103956/111121119/111137094/111134947/111107163/111121723/111136609"
"cvn00230","cvn00230","Purine metabolism",79,-0.238268399080386,-0.939344744591981,0.557692307692308,0.906400432262501,0.883139177150067,3046,"tags=28%, list=23%, signal=22%","111111216/111134455/111120610/111136057/111115321/111135359/111137449/111129061/111116677/111124500/111124666/111135848/111099427/111136082/111123024/111127492/111125502/111130741/111129901/111106862/111109844/111136587"
"cvn03013","cvn03013","Nucleocytoplasmic transport",92,-0.230097217732425,-0.931713282037225,0.619354838709677,0.906400432262501,0.883139177150067,2759,"tags=26%, list=20%, signal=21%","111099524/111135682/111108043/111138201/111104381/111111718/111103867/111136950/111104027/111111376/111131148/111114674/111136278/111118320/111134885/111113217/111126562/111125574/111119931/111121011/111125573/111123383/111122597/111131105"
"cvn01230","cvn01230","Biosynthesis of amino acids",67,0.251056250402921,0.931405487141484,0.589792060491493,0.906400432262501,0.883139177150067,2396,"tags=24%, list=18%, signal=20%","111122141/111137596/111132445/111130865/111136221/111107912/111132780/111101916/111138184/111130098/111106299/111138044/111131515/111116065/111134810/111123773"
"cvn00062","cvn00062","Fatty acid elongation",11,-0.380509791196176,-0.926906797063616,0.553816046966732,0.906400432262501,0.883139177150067,594,"tags=27%, list=4%, signal=26%","111119054/111119293/111129730"
"cvn02010","cvn02010","ABC transporters",39,0.273150350507607,0.916714501813709,0.621013133208255,0.906400432262501,0.883139177150067,3311,"tags=38%, list=24%, signal=29%","111118150/111119830/111134479/111130326/111106706/111134411/111110314/111112699/111110863/111099748/111131822/111124346/111113492/111099746/111124859"
"cvn00250","cvn00250","Alanine, aspartate and glutamate metabolism",32,0.282319692951212,0.906958162291638,0.616412213740458,0.906400432262501,0.883139177150067,305,"tags=9%, list=2%, signal=9%","111137596/111137062/111118324"
"cvn00480","cvn00480","Glutathione metabolism",38,-0.267025489638629,-0.896577152233886,0.651709401709402,0.906400432262501,0.883139177150067,2192,"tags=24%, list=16%, signal=20%","111124500/111119277/111136821/111135121/111126974/111121161/111119190/111110471/111138068"
"cvn00515","cvn00515","Mannose type O-glycan biosynthesis",10,0.380214303323257,0.888805961126355,0.588114754098361,0.906400432262501,0.883139177150067,1768,"tags=30%, list=13%, signal=26%","111122294/111129961/111127037"
"cvn00500","cvn00500","Starch and sucrose metabolism",22,0.302770146467353,0.888484970200527,0.633962264150943,0.906400432262501,0.883139177150067,4718,"tags=59%, list=35%, signal=39%","111135290/111109336/111118006/111120703/111103500/111137764/111130500/111119178/111099882/111103894/111124394/111119678/111108864"
"cvn00640","cvn00640","Propanoate metabolism",28,-0.278877470468199,-0.887054868096591,0.644897959183673,0.906400432262501,0.883139177150067,1791,"tags=25%, list=13%, signal=22%","111136066/111118132/111109254/111136438/111119686/111105925/111119284"
"cvn00982","cvn00982","Drug metabolism - cytochrome P450",20,-0.30442163199575,-0.873785357726871,0.643459915611814,0.906400432262501,0.883139177150067,1935,"tags=25%, list=14%, signal=21%","111134997/111135121/111126974/111121161/111110471"
"cvn04130","cvn04130","SNARE interactions in vesicular transport",14,0.340406928174212,0.873305244226105,0.646825396825397,0.906400432262501,0.883139177150067,1551,"tags=21%, list=11%, signal=19%","111099220/111123491/111119590"
"cvn00790","cvn00790","Folate biosynthesis",12,0.355102040744104,0.871150247600618,0.625754527162978,0.906400432262501,0.883139177150067,2542,"tags=33%, list=19%, signal=27%","111132821/111137020/111135358/111109442"
"cvn00053","cvn00053","Ascorbate and aldarate metabolism",12,-0.340635053472733,-0.851256708540183,0.651485148514852,0.906400432262501,0.883139177150067,3278,"tags=42%, list=24%, signal=32%","111121420/111103451/111103498/111130419/111135080"
"cvn04814","cvn04814","Motor proteins",111,0.227964274676247,0.916797255274815,0.674074074074074,0.914312635098934,0.890848326499179,3201,"tags=28%, list=24%, signal=21%","111123434/111130940/111099548/111116030/111102596/111134000/111138370/111118647/111128702/111119158/111121592/111125880/111125151/111129880/111138369/111130257/111124554/111134651/111126582/111135658/111130400/111120142/111107250/111134649/111119946/111120563/111120585/111124264/111136151/111103560/111138125"
"cvn00240","cvn00240","Pyrimidine metabolism",37,-0.258431427759921,-0.866392365965806,0.69593147751606,0.914312635098934,0.890848326499179,2717,"tags=35%, list=20%, signal=28%","111132068/111100897/111104089/111136057/111135526/111135530/111124500/111125470/111123736/111135848/111099427/111129901/111138142"
"cvn04140","cvn04140","Autophagy - animal",104,0.217553384931037,0.858709676631254,0.780769230769231,0.914312635098934,0.890848326499179,2791,"tags=26%, list=21%, signal=21%","111107437/111115682/111119108/111111169/111135071/111130075/111107336/111120978/111121839/111138350/111130310/111121739/111134525/111102243/111125099/111108697/111119147/111125294/111131208/111132667/111120866/111107335/111102871/111125870/111134642/111103827/111119390"
"cvn00340","cvn00340","Histidine metabolism",27,0.278566708434574,0.856025856521892,0.699612403100775,0.914312635098934,0.890848326499179,3377,"tags=37%, list=25%, signal=28%","111109392/111100724/111131063/111119088/111108524/111130726/111125850/111125295/111108448/111112920"
"cvn03410","cvn03410","Base excision repair",47,0.241890089020593,0.853864221929779,0.742857142857143,0.914312635098934,0.890848326499179,3053,"tags=30%, list=23%, signal=23%","111122897/111130346/111112939/111123176/111135402/111114668/111136597/111138126/111099552/111100902/111125562/111131355/111108767/111112959"
"cvn03440","cvn03440","Homologous recombination",25,0.283640046489924,0.853139529297872,0.709615384615385,0.914312635098934,0.890848326499179,1126,"tags=20%, list=8%, signal=18%","111131048/111130346/111136867/111113980/111135402"
"cvn03015","cvn03015","mRNA surveillance pathway",61,-0.228303676605164,-0.84891284377526,0.763213530655391,0.914312635098934,0.890848326499179,3276,"tags=36%, list=24%, signal=27%","111130363/111130886/111130150/111100355/111128421/111134630/111108043/111138201/111130065/111111718/111135433/111122970/111114674/111128721/111127981/111131267/111103429/111128988/111116311/111103422/111132883/111135732"
"cvn04330","cvn04330","Notch signaling pathway",26,0.276638974970771,0.838428940069561,0.739382239382239,0.914312635098934,0.890848326499179,4144,"tags=38%, list=31%, signal=27%","111127576/111129971/111133687/111132383/111111360/111123307/111125232/111133224/111125404/111129125"
"cvn00310","cvn00310","Lysine degradation",31,-0.257770611520082,-0.83390613260714,0.747916666666667,0.914312635098934,0.890848326499179,2449,"tags=29%, list=18%, signal=24%","111103451/111103498/111114113/111100279/111123912/111109254/111130419/111104702/111130847"
"cvn00830","cvn00830","Retinol metabolism",23,0.280597668075104,0.832116171761367,0.720754716981132,0.914312635098934,0.890848326499179,3368,"tags=39%, list=25%, signal=29%","111135672/111131828/111114174/111128239/111128910/111111230/111136728/111123710/111120211"
"cvn00220","cvn00220","Arginine biosynthesis",13,0.332615529660398,0.830030587665995,0.680808080808081,0.914312635098934,0.890848326499179,2371,"tags=31%, list=18%, signal=25%","111137596/111107912/111138184/111134810"
"cvn04512","cvn04512","ECM-receptor interaction",23,-0.274809110042315,-0.814895512609163,0.758474576271186,0.914312635098934,0.890848326499179,2954,"tags=26%, list=22%, signal=20%","111122827/111135369/111122350/111111392/111102004/111135364"
