"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"cvn03008","cvn03008","Ribosome biogenesis in eukaryotes",57,0.40500364174819,1.43098736866341,0.0392464678178964,0.459941520467836,0.436134195136965,2295,"tags=32%, list=17%, signal=26%","111121480/111128153/111128132/111132055/111102803/111133163/111102690/111130755/111122907/111123620/111128265/111120056/111119695/111128176/111121217/111118815/111121773/111110086"
"cvn00190","cvn00190","Oxidative phosphorylation",53,-0.361281411026751,-1.34565348442179,0.0322968817038639,0.459941520467836,0.436134195136965,3012,"tags=36%, list=22%, signal=28%","111114799/111137398/111138187/111129296/111123658/111112645/111132054/111135946/111122264/111130549/111132318/111126131/111126316/111136504/111108193/111121564/111109666/111134337/111101799"
"cvn00260","cvn00260","Glycine, serine and threonine metabolism",35,0.450840587677182,1.44193455643045,0.0512,0.476553846153846,0.451886639676113,3334,"tags=43%, list=25%, signal=32%","111122141/111128625/111125218/111137062/111130119/111111318/111116065/111123773/111109454/111106392/111131063/111120495/111130726/111119746/111100724"
"cvn04068","cvn04068","FoxO signaling pathway",66,0.379702903114674,1.37224013174956,0.0600600600600601,0.510695443645084,0.484261012242837,1758,"tags=29%, list=13%, signal=25%","111119905/111104196/111103474/111130138/111100287/111112940/111125223/111121839/111134713/111119108/111105462/111118834/111120632/111134249/111102390/111128906/111120947/111121739/111121135"
"cvn03040","cvn03040","Spliceosome",92,0.344220965142096,1.3203656833228,0.0633093525179856,0.510695443645084,0.484261012242837,2093,"tags=22%, list=16%, signal=18%","111119918/111102762/111121753/111129301/111131404/111118318/111120158/111119442/111112733/111120267/111107428/111128793/111108517/111125967/111106083/111101880/111137384/111103914/111118013/111127289"
"cvn00040","cvn00040","Pentose and glucuronate interconversions",12,0.58130803121334,1.43652345212963,0.0680628272251309,0.514725130890052,0.488082116285478,1822,"tags=42%, list=14%, signal=36%","111131432/111128111/111109442/111120655/111124535"
"cvn03060","cvn03060","Protein export",17,0.527304372748506,1.41840995125412,0.0786713286713287,0.559954751131222,0.530970577410206,248,"tags=24%, list=2%, signal=23%","111126975/111117985/111131315/111135297"
"cvn00310","cvn00310","Lysine degradation",31,0.430184343726223,1.34655487840943,0.0900163666121113,0.573262124213972,0.543589139098068,1329,"tags=26%, list=10%, signal=23%","111128625/111125659/111110608/111107127/111130627/111112920/111130119/111121380"
"cvn00511","cvn00511","Other glycan degradation",37,0.411519606948695,1.32417894865628,0.0887096774193548,0.573262124213972,0.543589139098068,2519,"tags=32%, list=19%, signal=26%","111106920/111106930/111106926/111123898/111104792/111127257/111106927/111102612/111129123/111123884/111111095/111106928"
"cvn00591","cvn00591","Linoleic acid metabolism",10,-0.575532396593788,-1.42545463647889,0.1,0.577690972222222,0.547788742690059,434,"tags=40%, list=3%, signal=39%","111123661/111127589/111127642/111127588"
"cvn04980","cvn04980","Cobalamin transport and metabolism",13,-0.512930792274965,-1.37671585958843,0.110588235294118,0.577690972222222,0.547788742690059,1310,"tags=38%, list=10%, signal=35%","111115300/111122749/111126313/111111843/111130560"
"cvn00512","cvn00512","Mucin type O-glycan biosynthesis",14,0.5221492096568,1.33696151660527,0.133680555555556,0.577690972222222,0.547788742690059,1392,"tags=36%, list=10%, signal=32%","111128050/111129166/111112794/111136634/111110946"
"cvn00450","cvn00450","Selenocompound metabolism",13,0.527989520760633,1.33561897416137,0.128249566724437,0.577690972222222,0.547788742690059,1783,"tags=38%, list=13%, signal=33%","111122141/111130865/111135137/111099623/111110368"
"cvn00980","cvn00980","Metabolism of xenobiotics by cytochrome P450",16,-0.462574152050574,-1.3141828949769,0.121779859484778,0.577690972222222,0.547788742690059,2032,"tags=38%, list=15%, signal=32%","111135121/111134997/111121161/111126974/111134996/111110471"
"cvn00051","cvn00051","Fructose and mannose metabolism",28,0.425772136629476,1.29407414659427,0.128978224455611,0.577690972222222,0.547788742690059,2481,"tags=32%, list=19%, signal=26%","111131432/111128111/111109442/111107727/111138520/111099690/111100475/111099882/111099454"
"cvn00330","cvn00330","Arginine and proline metabolism",49,0.372801571802033,1.28168329492178,0.116459627329193,0.577690972222222,0.547788742690059,4058,"tags=43%, list=30%, signal=30%","111137596/111132445/111128753/111137751/111109392/111112920/111132779/111125850/111125295/111136221/111132935/111131063/111130726/111100724/111132780/111136020/111128747/111108560/111125396/111136399/111122441"
"cvn01212","cvn01212","Fatty acid metabolism",48,-0.348874979401215,-1.26585597778331,0.11965811965812,0.577690972222222,0.547788742690059,2354,"tags=29%, list=18%, signal=24%","111104702/111119570/111133858/111124908/111136066/111136438/111107112/111134458/111115744/111135553/111103990/111113990/111119293/111129730"
"cvn04142","cvn04142","Lysosome",111,0.306258916451344,1.20538359472414,0.13,0.577690972222222,0.547788742690059,3485,"tags=34%, list=26%, signal=26%","111106920/111106930/111125814/111106926/111115087/111137183/111123898/111129849/111127257/111119188/111115230/111106927/111129848/111134525/111134947/111129123/111118027/111107171/111120022/111114456/111127450/111099613/111123884/111111095/111105249/111106928/111133261/111133259/111130268/111117595/111133444/111106929/111121876/111114901/111119851/111106467/111128025/111134948"
"cvn04150","cvn04150","mTOR signaling pathway",84,0.320206271954321,1.20511943665645,0.149709302325581,0.62464915797915,0.592316295952391,2384,"tags=27%, list=18%, signal=23%","111124875/111119905/111120776/111124929/111106364/111119487/111119689/111130138/111134634/111121839/111119108/111132325/111133565/111120632/111133687/111128906/111120947/111121135/111130771/111135803/111128744/111125836/111130218"
"cvn00350","cvn00350","Tyrosine metabolism",13,0.511728160198672,1.29448372268716,0.164644714038128,0.642645496729468,0.609381114776094,30,"tags=8%, list=0%, signal=8%","111137596"
"cvn03010","cvn03010","Ribosome",83,0.316004860345041,1.184796674463,0.160818713450292,0.642645496729468,0.609381114776094,2804,"tags=25%, list=21%, signal=20%","111124824/111118104/111127769/111114067/111133074/111111438/111137089/111130039/111107317/111133720/111130094/111123463/111106383/111102380/111130771/111120976/111131662/111130218/111127354/111120557/111125796"
"cvn03013","cvn03013","Nucleocytoplasmic transport",91,0.306961700724633,1.17200896400533,0.173410404624277,0.655708092485549,0.621767569212047,1877,"tags=21%, list=14%, signal=18%","111136185/111101410/111118318/111106364/111101470/111119442/111110572/111107607/111122996/111128793/111125457/111120993/111136615/111138352/111133565/111101880/111127225/111101511/111118211"
"cvn00360","cvn00360","Phenylalanine metabolism",10,0.549071733737186,1.28815582701028,0.185053380782918,0.658572325727444,0.624483545056906,30,"tags=10%, list=0%, signal=10%","111137596"
"cvn04146","cvn04146","Peroxisome",77,-0.285775888311916,-1.16322383868991,0.179878048780488,0.658572325727444,0.624483545056906,1982,"tags=30%, list=15%, signal=26%","111107850/111113258/111121838/111136234/111136066/111136438/111131209/111107112/111107492/111115744/111137185/111135553/111103250/111128430/111124704/111104085/111113990/111135419/111136587/111107606/111130560/111135201/111135891"
"cvn00630","cvn00630","Glyoxylate and dicarboxylate metabolism",37,0.36593098493324,1.17748486032663,0.217741935483871,0.752764976958525,0.71380063060878,2472,"tags=35%, list=18%, signal=29%","111129934/111136621/111102576/111125218/111137062/111102686/111134249/111100562/111130103/111102575/111109454/111132935/111106392"
"cvn00620","cvn00620","Pyruvate metabolism",37,0.363031910692171,1.16815628152797,0.230645161290323,0.775224014336918,0.735097151480853,1835,"tags=24%, list=14%, signal=21%","111129934/111136621/111125218/111134713/111112920/111100523/111136227/111130103/111103557"
"cvn00770","cvn00770","Pantothenate and CoA biosynthesis",15,0.455056247730406,1.1822192562636,0.263066202090592,0.802888368462139,0.761329553391676,1986,"tags=27%, list=15%, signal=23%","111134767/111136921/111115790/111111294"
"cvn03022","cvn03022","Basal transcription factors",27,-0.357708069791434,-1.16872903089547,0.248138957816377,0.802888368462139,0.761329553391676,4429,"tags=56%, list=33%, signal=37%","111120195/111109366/111120194/111109365/111131487/111128470/111136115/111100932/111119151/111135800/111127293/111104805/111133129/111101548/111101884"
"cvn00970","cvn00970","Aminoacyl-tRNA biosynthesis",45,0.339689477720505,1.1411142780618,0.260731319554849,0.802888368462139,0.761329553391676,1984,"tags=33%, list=15%, signal=28%","111125541/111130118/111125113/111115204/111104253/111108055/111130233/111099623/111125665/111133426/111136015/111128976/111101460/111130116/111124379"
"cvn00534","cvn00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",15,0.438634135536494,1.13955521778266,0.304878048780488,0.802888368462139,0.761329553391676,3101,"tags=47%, list=23%, signal=36%","111126772/111118293/111099932/111136074/111132159/111135541/111123131"
"cvn03050","cvn03050","Proteasome",27,-0.346952813686655,-1.1335886996983,0.277915632754342,0.802888368462139,0.761329553391676,533,"tags=19%, list=4%, signal=18%","111108200/111133428/111110923/111111088/111122651"
"cvn00515","cvn00515","Mannose type O-glycan biosynthesis",10,0.481511174054658,1.12965462710553,0.318505338078292,0.802888368462139,0.761329553391676,1921,"tags=40%, list=14%, signal=34%","111122294/111126140/111129961/111121066"
"cvn00020","cvn00020","Citrate cycle (TCA cycle)",37,-0.317892979959093,-1.11988756648014,0.277486910994764,0.802888368462139,0.761329553391676,1653,"tags=30%, list=12%, signal=26%","111117164/111132318/111109973/111103250/111123350/111107273/111099657/111125610/111105925/111121721/111110280"
"cvn00900","cvn00900","Terpenoid backbone biosynthesis",22,-0.365095397950763,-1.1155888873328,0.31219512195122,0.802888368462139,0.761329553391676,612,"tags=36%, list=5%, signal=35%","111137241/111104137/111133475/111104702/111103374/111103286/111122171/111103307"
"cvn00030","cvn00030","Pentose phosphate pathway",21,-0.366351470470181,-1.11189699693826,0.301435406698565,0.802888368462139,0.761329553391676,499,"tags=19%, list=4%, signal=18%","111125502/111105262/111130977/111105573"
"cvn03250","cvn03250","Viral life cycle - HIV-1",28,-0.335095316061768,-1.10806861622662,0.293827160493827,0.802888368462139,0.761329553391676,2987,"tags=57%, list=22%, signal=44%","111130748/111102475/111124977/111129825/111118801/111100430/111123211/111106750/111135329/111128189/111120869/111137756/111110601/111111648/111130886/111104027"
"cvn00601","cvn00601","Glycosphingolipid biosynthesis - lacto and neolacto series",14,-0.402078673633722,-1.10528935047927,0.314553990610329,0.802888368462139,0.761329553391676,3146,"tags=43%, list=23%, signal=33%","111105280/111101820/111134834/111101197/111115005/111115600"
"cvn00062","cvn00062","Fatty acid elongation",11,-0.434805984079819,-1.10332611213345,0.319347319347319,0.802888368462139,0.761329553391676,906,"tags=27%, list=7%, signal=25%","111103990/111119293/111129730"
"cvn03430","cvn03430","Mismatch repair",21,0.39000223178443,1.10170913039736,0.335616438356164,0.802888368462139,0.761329553391676,2062,"tags=29%, list=15%, signal=24%","111122897/111110235/111119232/111130346/111135402/111118905"
"cvn00670","cvn00670","One carbon pool by folate",19,0.396336136314513,1.0951957402326,0.357267950963222,0.802888368462139,0.761329553391676,2757,"tags=37%, list=21%, signal=29%","111100544/111099502/111130865/111115204/111109454/111106392/111128337"
"cvn00565","cvn00565","Ether lipid metabolism",16,-0.379657271898848,-1.07861429453263,0.358313817330211,0.802888368462139,0.761329553391676,2538,"tags=38%, list=19%, signal=30%","111137368/111123661/111100381/111121919/111127642/111137103"
"cvn00640","cvn00640","Propanoate metabolism",28,-0.320578810916084,-1.0600665016096,0.355555555555556,0.802888368462139,0.761329553391676,1982,"tags=32%, list=15%, signal=27%","111118132/111134559/111136066/111136438/111107112/111134458/111119284/111119686/111105925"
"cvn04141","cvn04141","Protein processing in endoplasmic reticulum",108,-0.242998564185077,-1.05796084363752,0.332203389830508,0.802888368462139,0.761329553391676,1894,"tags=24%, list=14%, signal=21%","111120079/111118267/111126835/111120358/111129138/111130344/111104099/111136449/111138095/111101167/111111296/111131517/111110708/111119706/111125362/111120699/111137033/111100861/111108170/111101095/111136571/111136327/111115975/111120048/111126213/111129841"
"cvn04310","cvn04310","Wnt signaling pathway",68,0.290238669010803,1.05533419606981,0.355555555555556,0.802888368462139,0.761329553391676,1766,"tags=21%, list=13%, signal=18%","111109809/111134499/111124875/111124929/111131147/111122907/111124955/111112940/111120874/111108759/111122108/111133687/111121739/111125819"
"cvn04137","cvn04137","Mitophagy - animal",63,0.290829520080167,1.0437258298905,0.382262996941896,0.840978593272171,0.797448165869219,2913,"tags=32%, list=22%, signal=25%","111118255/111107048/111107437/111107401/111122907/111100287/111135148/111115682/111107924/111133712/111133049/111121739/111137573/111120710/111132898/111125144/111126610/111104077/111108183/111121740"
"cvn00430","cvn00430","Taurine and hypotaurine metabolism",13,0.423368745531861,1.07096695552714,0.398613518197574,0.846220336319346,0.802418587723434,2942,"tags=31%, list=22%, signal=24%","111124674/111126728/111132492/111131381"
"cvn00500","cvn00500","Starch and sucrose metabolism",22,0.370584368607226,1.06530337415105,0.398648648648649,0.846220336319346,0.802418587723434,4223,"tags=45%, list=32%, signal=31%","111118006/111137764/111100475/111135290/111099882/111119178/111103500/111120703/111101224/111109336"
"cvn00220","cvn00220","Arginine biosynthesis",13,0.415833059836899,1.05190444689438,0.41421143847487,0.846220336319346,0.802418587723434,1439,"tags=23%, list=11%, signal=21%","111137596/111138184/111107912"
"cvn04145","cvn04145","Phagosome",55,0.292394546774955,1.03008366758304,0.42015503875969,0.846220336319346,0.802418587723434,3426,"tags=35%, list=26%, signal=26%","111138109/111099220/111136674/111115230/111134000/111108442/111114114/111134525/111124264/111125836/111119261/111134651/111119158/111125144/111120142/111101010/111130836/111136609/111106467"
"cvn04144","cvn04144","Endocytosis",131,0.253537256914489,1.02240164637851,0.413888888888889,0.846220336319346,0.802418587723434,1194,"tags=15%, list=9%, signal=14%","111131029/111119177/111104196/111101256/111120602/111125352/111112319/111127032/111112122/111123772/111136674/111112940/111122220/111125223/111120903/111120971/111105462/111112119/111134954/111135084"
"cvn01250","cvn01250","Biosynthesis of nucleotide sugars",31,0.322954768314292,1.01090689403601,0.450081833060556,0.846220336319346,0.802418587723434,3248,"tags=35%, list=24%, signal=27%","111118006/111138520/111118324/111099690/111100475/111124535/111099882/111100603/111099454/111118471/111133304"
"cvn00983","cvn00983","Drug metabolism - other enzymes",39,-0.283550165525576,-1.00324605321935,0.446236559139785,0.846220336319346,0.802418587723434,2114,"tags=26%, list=16%, signal=22%","111124500/111121161/111134455/111132068/111126974/111135080/111112948/111136587/111106862/111110471"
"cvn00982","cvn00982","Drug metabolism - cytochrome P450",19,-0.335979157562256,-0.997432574720496,0.480278422273782,0.846220336319346,0.802418587723434,2032,"tags=26%, list=15%, signal=22%","111135121/111134997/111121161/111126974/111110471"
"cvn00760","cvn00760","Nicotinate and nicotinamide metabolism",24,-0.314268366576452,-0.991996218570982,0.433915211970075,0.846220336319346,0.802418587723434,1470,"tags=25%, list=11%, signal=22%","111119924/111122042/111104817/111109680/111135848/111103017"
"cvn00230","cvn00230","Purine metabolism",79,-0.241469694740633,-0.988880738516313,0.458204334365325,0.846220336319346,0.802418587723434,2114,"tags=22%, list=16%, signal=18%","111124500/111110751/111116677/111134455/111099427/111125502/111137449/111129901/111119398/111109844/111123024/111115321/111135848/111136587/111103017/111106862/111127492"
"cvn01230","cvn01230","Biosynthesis of amino acids",67,-0.251024833860128,-0.983339282421872,0.490963855421687,0.846220336319346,0.802418587723434,1417,"tags=21%, list=11%, signal=19%","111114229/111109973/111103250/111123350/111122808/111126492/111125746/111125610/111105262/111121721/111123929/111110280/111129350/111105573"
"cvn01232","cvn01232","Nucleotide metabolism",52,-0.263528068034045,-0.981069157132027,0.468493150684932,0.846220336319346,0.802418587723434,1660,"tags=19%, list=12%, signal=17%","111134455/111099427/111129901/111123024/111125470/111115321/111135848/111136587/111103017/111106862"
"cvn00650","cvn00650","Butanoate metabolism",21,0.346409549836428,0.978565076834177,0.5,0.846220336319346,0.802418587723434,708,"tags=14%, list=5%, signal=14%","111131000/111122030/111109449"
"cvn00480","cvn00480","Glutathione metabolism",37,-0.27736326769761,-0.97710768867191,0.5,0.846220336319346,0.802418587723434,2114,"tags=32%, list=16%, signal=27%","111101605/111135121/111136420/111124500/111121161/111136821/111126974/111103250/111119190/111119277/111110471/111138068"
"cvn03030","cvn03030","DNA replication",33,0.306338198988181,0.974154685090546,0.495987158908507,0.846220336319346,0.802418587723434,4474,"tags=55%, list=33%, signal=36%","111122897/111130346/111135402/111125562/111103623/111122245/111120003/111109564/111131355/111137485/111121171/111137577/111135545/111108767/111120888/111131693/111126184/111120733"
"cvn01200","cvn01200","Carbon metabolism",108,0.247807195710615,0.973927381336577,0.503536067892503,0.846220336319346,0.802418587723434,2472,"tags=26%, list=18%, signal=21%","111137596/111129934/111129670/111136621/111102576/111137062/111128143/111127779/111102686/111138184/111111318/111134249/111107912/111116065/111100562/111131515/111100475/111130103/111102575/111103557/111101642/111109454/111130458/111129161/111101916/111099882/111119107/111106392"
"cvn00790","cvn00790","Folate biosynthesis",12,0.391656186336421,0.967857429510446,0.50261780104712,0.846220336319346,0.802418587723434,2951,"tags=33%, list=22%, signal=26%","111109442/111132821/111103021/111137020"
"cvn00052","cvn00052","Galactose metabolism",21,0.341793206378553,0.965524464955315,0.518835616438356,0.851023017902813,0.806972674653385,4145,"tags=43%, list=31%, signal=30%","111118006/111109442/111100475/111099882/111118471/111131531/111119178/111120703/111101224"
"cvn03083","cvn03083","Polycomb repressive complex",38,0.292321071970581,0.949542903034427,0.527156549520767,0.851023017902813,0.806972674653385,2214,"tags=29%, list=17%, signal=24%","111104330/111104315/111122907/111104148/111118834/111104245/111103962/111118085/111105528/111123344/111110179"
"cvn00513","cvn00513","Various types of N-glycan biosynthesis",31,-0.282600961603578,-0.948098841054213,0.534526854219949,0.851023017902813,0.806972674653385,3156,"tags=32%, list=24%, signal=25%","111113415/111118581/111119558/111101820/111124588/111136555/111101197/111134828/111136571/111126213"
"cvn00563","cvn00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",20,0.337229777346586,0.946769902033458,0.529209621993127,0.851023017902813,0.806972674653385,3815,"tags=45%, list=28%, signal=32%","111136211/111136158/111118285/111129796/111132406/111125613/111133439/111120568/111119347"
"cvn03450","cvn03450","Non-homologous end-joining",13,0.373404014181798,0.944574592410011,0.54419410745234,0.855162168853677,0.810897576381477,2965,"tags=46%, list=22%, signal=36%","111104153/111121647/111127309/111105836/111106142/111119812"
"cvn00240","cvn00240","Pyrimidine metabolism",37,-0.266532597842903,-0.938952921905755,0.56282722513089,0.862051825833388,0.817430613447928,2114,"tags=24%, list=16%, signal=21%","111124500/111122585/111099427/111132068/111129901/111125470/111138142/111135848/111103017"
"cvn03018","cvn03018","RNA degradation",54,0.266174714603815,0.932000964022615,0.558320373250389,0.862051825833388,0.817430613447928,1501,"tags=15%, list=11%, signal=13%","111108235/111130755/111107428/111101883/111132118/111138213/111126626/111114628"
"cvn04148","cvn04148","Efferocytosis",98,0.241047224614267,0.937179730525484,0.576056338028169,0.871285211267606,0.826186063750927,2594,"tags=20%, list=19%, signal=17%","111109809/111123492/111104335/111122163/111117403/111124014/111133023/111127576/111123084/111122108/111134947/111137094/111121119/111110874/111125427/111136548/111128744/111124013/111107163/111125144"
"cvn01240","cvn01240","Biosynthesis of cofactors",99,-0.216436184476538,-0.923165873965949,0.658703071672355,0.895540131150056,0.849185509311493,2420,"tags=24%, list=18%, signal=20%","111130741/111132784/111108525/111133858/111132054/111136090/111108307/111102934/111124262/111122042/111114229/111104817/111121154/111127901/111114756/111138494/111125746/111126157/111110659/111135080/111115321/111102767/111138462/111138068"
"cvn00600","cvn00600","Sphingolipid metabolism",45,-0.250221704782675,-0.912296422065559,0.60857908847185,0.895540131150056,0.849185509311493,1361,"tags=27%, list=10%, signal=24%","111124154/111137368/111122386/111135321/111135040/111108630/111121919/111137275/111132237/111130191/111118144/111130121"
"cvn01210","cvn01210","2-Oxocarboxylic acid metabolism",32,0.287536107094313,0.909509020454412,0.612377850162866,0.895540131150056,0.849185509311493,1667,"tags=22%, list=12%, signal=19%","111137596/111137062/111128143/111130627/111138184/111107912/111131515"
"cvn00410","cvn00410","beta-Alanine metabolism",29,-0.265840476737505,-0.890800179992028,0.633251833740831,0.895540131150056,0.849185509311493,2032,"tags=41%, list=15%, signal=35%","111122529/111130419/111118132/111134260/111134997/111136066/111136438/111115386/111107112/111134458/111132068/111119686"
"cvn00250","cvn00250","Alanine, aspartate and glutamate metabolism",30,0.288749335944357,0.890409193981637,0.645214521452145,0.895540131150056,0.849185509311493,1439,"tags=17%, list=11%, signal=15%","111137596/111137062/111138184/111118324/111107912"
"cvn03020","cvn03020","RNA polymerase",16,-0.311940073472066,-0.88622830955329,0.641686182669789,0.895540131150056,0.849185509311493,3387,"tags=44%, list=25%, signal=33%","111130877/111112947/111134430/111125090/111104454/111121947/111123724"
"cvn00910","cvn00910","Nitrogen metabolism",10,-0.35494048319331,-0.879101785470928,0.615909090909091,0.895540131150056,0.849185509311493,2809,"tags=60%, list=21%, signal=47%","111100398/111134700/111100399/111102140/111126492/111123929"
"cvn00830","cvn00830","Retinol metabolism",22,-0.28588891220316,-0.8735648141709,0.65609756097561,0.895540131150056,0.849185509311493,1180,"tags=18%, list=9%, signal=17%","111128430/111138494/111127589/111127588"
"cvn04130","cvn04130","SNARE interactions in vesicular transport",14,-0.315335237750122,-0.866837022133542,0.636150234741784,0.895540131150056,0.849185509311493,1338,"tags=29%, list=10%, signal=26%","111132999/111101201/111130083/111135408"
"cvn04814","cvn04814","Motor proteins",110,0.230368338710434,0.904254300513462,0.682403433476395,0.915082108902334,0.867715962334531,3683,"tags=33%, list=27%, signal=24%","111130940/111116030/111099548/111125151/111123434/111128702/111138370/111134000/111121592/111114230/111138369/111124264/111102596/111120563/111130400/111132966/111119261/111107250/111134651/111119158/111124554/111120142/111120585/111138125/111138063/111126582/111101010/111133144/111125880/111121055/111131555/111134649/111100502/111130257/111127902/111129880"
"cvn04820","cvn04820","Cytoskeleton in muscle cells",59,-0.23005641072145,-0.879630163852592,0.688202247191011,0.915082108902334,0.867715962334531,3454,"tags=36%, list=26%, signal=27%","111113265/111134722/111102004/111112605/111130534/111107357/111120504/111128420/111122350/111132974/111123242/111119035/111111487/111118385/111125973/111131563/111118916/111129877/111123024/111132450/111135364"
"cvn04350","cvn04350","TGF-beta signaling pathway",37,-0.245739138483188,-0.865700795973147,0.704188481675393,0.92616093785568,0.878221332981897,3266,"tags=35%, list=24%, signal=27%","111130759/111125014/111112875/111123211/111118964/111117024/111118909/111125017/111129922/111120677/111134629/111106049/111135362"
"cvn03015","cvn03015","mRNA surveillance pathway",61,0.242654707275526,0.862924468872656,0.718027734976888,0.934208128303262,0.885851987690784,1437,"tags=15%, list=11%, signal=13%","111101410/111136311/111118318/111119442/111137165/111128793/111138213/111138352/111101880"
"cvn04136","cvn04136","Autophagy - other",24,0.285972108984534,0.839811741433943,0.72712146422629,0.935975501823202,0.887527879066804,1383,"tags=17%, list=10%, signal=15%","111120776/111115682/111128059/111135071"
"cvn00564","cvn00564","Glycerophospholipid metabolism",45,0.248805281930652,0.835808225716853,0.742448330683625,0.938235294117647,0.889670700816212,2318,"tags=22%, list=17%, signal=18%","111124518/111118137/111130055/111121318/111121119/111122043/111116763/111104269/111130102/111122045"
"cvn02010","cvn02010","ABC transporters",39,0.251069941080083,0.821097636095882,0.757142857142857,0.938235294117647,0.889670700816212,4908,"tags=49%, list=37%, signal=31%","111118150/111130326/111119830/111113492/111134479/111106706/111099748/111110863/111119220/111124859/111099746/111110314/111136652/111110315/111112699/111134952/111123982/111125188/111124346"
"cvn00340","cvn00340","Histidine metabolism",26,0.273958758173274,0.82052710466371,0.757825370675453,0.938235294117647,0.889670700816212,3334,"tags=35%, list=25%, signal=26%","111108524/111109392/111112920/111109637/111125850/111125295/111131063/111130726/111100724"
"cvn04070","cvn04070","Phosphatidylinositol signaling system",55,0.232363945305692,0.818600441200337,0.8,0.938235294117647,0.889670700816212,2641,"tags=22%, list=20%, signal=18%","111135587/111131147/111100314/111134544/111120505/111122043/111101050/111108697/111104269/111136180/111128349/111127799"
"cvn03420","cvn03420","Nucleotide excision repair",47,0.239867229361923,0.813808940702457,0.789308176100629,0.938235294117647,0.889670700816212,3116,"tags=32%, list=23%, signal=25%","111122897/111120860/111135325/111136987/111109822/111130346/111135402/111103789/111125562/111135723/111108639/111113135/111111048/111131355/111102132"
"cvn00010","cvn00010","Glycolysis / Gluconeogenesis",44,0.241980040213373,0.809972025972833,0.779179810725552,0.938235294117647,0.889670700816212,2884,"tags=25%, list=22%, signal=20%","111129670/111118006/111127779/111134713/111112920/111100475/111130103/111130458/111099882/111131063/111137133"
