NC_035780.1	15937322	15939905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0
NC_035780.1	16095004	16097558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	16154786	16168428	2	2	2	0	2	4	0	2	8	0	0	0	0	0	2	6	0	2	0	0	0	0	0	4	6	4	0	0	0	0
NC_035780.1	16154786	16163034	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	6	0	0	0	0	0
NC_035780.1	16190928	16208990	336	24	108	74	76	40	36	34	114	32	8	86	2	2	26	135	28	20	4	44	12	6	2	32	84	16	22	2	96	0
NC_035780.1	16371353	16375863	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	16532668	16536443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	16848526	16862178	113	75	25	30	77	66	48	60	46	16	2	36	4	0	0	43	38	16	4	54	8	8	6	19	20	18	22	4	26	2
NC_035780.1	16848543	16862178	113	75	25	30	77	66	48	60	46	16	2	36	4	0	0	43	38	16	4	54	8	8	6	19	20	18	22	4	26	2
NC_035780.1	18833166	18836306	4	2	2	2	16	0	4	2	4	0	0	0	2	0	0	4	0	0	0	10	0	2	2	4	0	0	2	0	4	0
NC_035780.1	18833166	18836306	4	2	2	2	16	0	4	2	4	0	0	0	2	0	0	4	0	0	0	10	0	2	2	4	0	0	2	0	4	0
NC_035780.1	19632575	19639464	2	0	3	0	2	1	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	2	0	0	0	1	0	0
NC_035780.1	19632576	19647300	2	0	3	0	2	1	0	1	0	0	0	0	0	2	0	2	0	0	0	0	2	1	0	2	0	0	0	1	0	0
NC_035780.1	20295953	20338405	46	84	132	78	44	78	78	104	104	8	26	62	14	10	32	86	152	34	8	108	22	48	14	126	68	76	36	4	30	20
NC_035780.1	20295953	20338405	46	84	132	78	44	78	78	104	104	8	26	62	14	10	32	86	152	34	8	108	22	48	14	126	68	76	36	4	30	20
NC_035780.1	20295960	20338405	46	84	132	78	44	78	78	104	104	8	26	62	14	10	32	86	152	34	8	108	22	48	14	126	68	76	36	4	30	20
NC_035780.1	20300113	20338405	46	84	132	78	44	78	78	104	104	8	26	62	14	10	32	86	152	34	8	108	22	48	14	126	68	76	36	4	30	20
NC_035780.1	20909974	20917875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_035780.1	21171962	21193041	7	6	7	4	14	8	8	6	4	6	0	2	0	0	0	4	6	0	0	3	6	4	2	6	6	4	2	2	6	0
NC_035780.1	22471902	22479571	16	6	18	4	24	12	17	22	30	4	2	10	4	2	6	22	55	6	6	12	0	2	0	2	8	4	8	2	14	0
NC_035780.1	22471902	22478274	16	6	18	4	24	12	17	22	30	4	2	10	4	2	6	22	55	6	6	12	0	2	0	2	8	4	8	2	14	0
NC_035780.1	22471902	22478274	16	6	18	4	24	12	17	22	30	4	2	10	4	2	6	22	55	6	6	12	0	2	0	2	8	4	8	2	14	0
NC_035780.1	22717285	22750889	378	372	374	138	476	271	113	224	234	80	60	240	42	8	88	224	324	62	14	275	80	114	36	272	118	154	62	18	121	4
NC_035780.1	22752698	22762473	14	56	22	11	32	42	10	24	14	10	2	14	4	2	6	26	30	4	0	16	10	8	0	16	20	14	8	4	4	0
NC_035780.1	22753713	22762473	14	56	22	11	32	42	10	24	14	10	2	14	4	0	6	26	30	4	0	16	10	8	0	16	20	14	8	4	4	0
NC_035780.1	22763675	22772399	0	8	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_035780.1	22763676	22772399	0	8	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_035780.1	22763676	22772399	0	8	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_035780.1	22763676	22772399	0	8	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_035780.1	22763676	22772399	0	8	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_035780.1	22997744	23001039	0	0	2	0	2	4	0	2	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0
NC_035780.1	23771808	23777858	2	2	34	4	4	0	4	2	0	0	4	2	2	0	4	4	0	0	0	12	0	32	0	20	0	4	0	4	0	0
NC_035780.1	25339675	25363138	110	30	12	8	74	54	6	16	20	5	4	46	4	12	2	14	22	4	0	26	18	10	6	25	8	12	12	96	24	26
NC_035780.1	26587069	26606379	256	109	216	199	185	220	124	303	196	61	16	176	22	12	94	206	237	106	6	160	60	60	26	216	132	132	68	4	50	8
NC_035780.1	26759951	26767588	9	7	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	6	0	0	0	0	4	0
NC_035780.1	27744622	27756500	256	352	172	106	326	246	74	156	212	60	18	88	10	30	38	202	112	31	12	176	70	42	14	108	60	56	62	4	214	0
NC_035780.1	30272762	30278057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	30980621	30990133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_035780.1	30980621	30990133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_035780.1	31504490	31513714	6	7	8	15	10	26	6	78	1	6	0	4	0	2	4	6	4	2	2	4	2	6	0	2	6	6	0	0	6	0
NC_035780.1	32057732	32081484	10	2	0	0	6	12	0	70	2	4	2	12	0	0	0	6	40	0	0	2	0	2	0	26	0	0	12	2	0	0
NC_035780.1	32617204	32663844	821	2046	1025	901	1241	1391	387	1417	1436	178	97	472	122	60	186	1735	661	275	76	671	431	389	106	391	729	531	390	195	697	28
NC_035780.1	32617204	32663844	821	2046	1025	901	1241	1391	387	1417	1436	178	97	472	122	60	186	1735	661	275	76	671	431	389	106	391	729	531	390	195	697	28
NC_035780.1	32891567	32904976	256	254	146	154	348	116	82	280	70	56	2	48	18	2	20	124	242	30	8	106	72	62	10	78	96	56	54	10	132	6
NC_035780.1	33113983	33131892	88	88	30	40	158	8	14	37	154	16	38	12	12	6	12	16	49	8	6	137	16	34	4	42	44	38	14	0	38	0
NC_035780.1	33156431	33165664	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0
NC_035780.1	34272827	34278354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	34516516	34528017	0	2	0	0	0	2	2	10	0	0	0	2	0	2	0	4	4	0	0	18	0	2	0	4	0	2	0	0	0	0
NC_035780.1	34838302	34843698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	34848430	34850525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	34849299	34850525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	37889693	37896991	0	0	8	4	2	2	0	12	8	0	2	0	2	0	2	8	4	2	2	0	4	1	0	4	2	0	0	0	0	0
NC_035780.1	38035336	38039267	18	148	86	118	10	206	70	76	276	20	6	6	4	0	26	134	236	20	4	112	70	40	10	12	86	56	32	0	114	6
NC_035780.1	38763332	38765859	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_035780.1	39102729	39127237	285	232	216	141	319	402	155	231	261	102	37	93	44	18	48	192	281	112	18	157	146	96	48	173	127	111	75	6	120	6
NC_035780.1	39712343	39749268	2	0	6	0	2	2	2	4	14	2	0	4	2	0	0	0	4	2	0	0	0	0	2	10	2	0	0	2	0	0
NC_035780.1	39732379	39740270	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NC_035780.1	39733793	39740270	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NC_035780.1	39733794	39740270	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NC_035780.1	39821688	39825281	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0
NC_035780.1	40003511	40014094	24	24	16	2	8	20	8	2	0	0	4	2	0	0	0	2	2	0	0	4	0	0	0	6	2	2	0	0	12	0
NC_035780.1	40300405	40313604	12	80	70	34	162	58	14	36	26	2	0	68	2	0	2	12	60	2	0	48	2	0	18	22	6	8	8	0	54	0
NC_035780.1	45483046	45485908	14	0	2	8	2	0	5	0	2	3	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0
NC_035780.1	45483046	45485908	14	0	2	8	2	0	5	0	2	3	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0
NC_035780.1	45883129	45892559	52	70	195	110	119	123	92	114	158	18	28	85	12	12	36	168	144	20	12	108	30	54	10	232	135	101	90	42	50	18
NC_035780.1	46017854	46022609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	46019489	46022609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	46019489	46020442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	47267061	47273687	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
NC_035780.1	48480559	48492917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	48480559	48492917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	48871046	48877326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	48905465	48908356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	48933410	48949130	30	17	32	20	31	48	16	32	27	13	2	19	6	2	0	42	30	4	2	31	14	26	6	22	15	4	10	0	22	0
NC_035780.1	50211757	50223692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	50733549	50739417	0	6	8	5	4	2	4	0	12	0	0	2	2	0	8	2	0	3	0	4	4	4	0	6	8	4	0	0	4	0
NC_035780.1	51044150	51071193	249	206	161	137	301	218	62	131	141	72	18	105	5	8	54	108	229	26	8	182	38	69	14	120	85	24	67	12	122	4
NC_035780.1	51105212	51113612	90	128	128	58	116	116	46	162	100	10	12	54	18	0	20	104	72	6	8	104	22	32	0	52	40	60	12	0	26	2
NC_035780.1	51127735	51143224	174	196	178	86	296	204	92	170	182	58	12	90	6	8	50	188	228	46	18	174	110	68	36	196	94	112	78	6	82	0
NC_035780.1	51127735	51143224	174	196	178	86	296	204	92	170	182	58	12	90	6	8	50	188	228	46	18	174	110	68	36	196	94	112	78	6	82	0
NC_035780.1	51523018	51549418	71	56	52	30	84	63	6	32	124	16	8	14	4	8	8	16	40	18	8	44	8	12	0	24	22	16	26	52	44	33
NC_035780.1	51763659	51789961	30	38	32	26	20	20	32	43	68	6	2	12	4	0	6	64	84	10	0	104	40	17	2	38	40	28	8	2	2	0
NC_035780.1	52431092	52433025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	53359992	53361424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	53915857	53919012	0	2	0	0	0	0	36	2	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
NC_035780.1	53916024	53919012	0	2	0	0	0	0	36	2	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
NC_035780.1	54314445	54318218	0	0	0	2	0	0	0	2	4	0	0	0	0	0	0	0	4	0	0	4	0	0	0	6	0	0	0	0	0	0
NC_035780.1	54314448	54318217	0	0	0	2	0	0	0	2	4	0	0	0	0	0	0	0	4	0	0	4	0	0	0	6	0	0	0	0	0	0
NC_035780.1	54350810	54375912	6	6	8	6	6	4	2	74	2	4	0	0	2	0	0	1	2	0	0	8	2	0	0	10	0	4	5	0	2	0
NC_035780.1	54481652	54486517	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0
NC_035780.1	54665625	54723967	442	378	220	192	506	380	188	384	304	78	32	132	44	20	38	192	292	56	26	270	80	98	36	192	182	92	94	136	182	2
NC_035780.1	54665625	54723967	442	378	220	192	506	380	188	384	304	78	32	132	44	20	38	192	292	56	26	270	80	98	36	192	182	92	94	136	182	2
NC_035780.1	54665625	54723967	442	378	220	192	506	380	188	384	304	78	32	132	44	20	38	192	292	56	26	270	80	98	36	192	182	92	94	136	182	2
NC_035780.1	54665627	54723967	442	378	220	192	506	380	188	384	304	78	32	132	44	20	38	192	292	56	26	270	80	98	36	192	182	92	94	136	182	2
NC_035780.1	54970227	54973222	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_035780.1	55140426	55168505	462	158	222	186	354	368	124	252	172	114	30	158	6	8	56	216	166	40	18	244	92	62	28	198	202	108	90	8	108	4
NC_035780.1	55140426	55161509	462	158	220	186	350	338	124	252	172	114	30	152	6	8	56	202	164	40	14	244	92	62	28	198	202	108	88	8	108	4
NC_035780.1	55731647	55749653	389	293	369	250	356	410	257	370	304	124	44	183	31	42	68	744	297	86	30	435	125	149	42	379	252	232	169	16	222	20
NC_035780.1	56311388	56316809	2	0	4	4	2	0	0	2	5	2	0	2	0	4	0	42	18	2	0	16	0	0	0	6	0	4	2	0	0	0
NC_035780.1	56594510	56596430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	58990754	58999255	36	34	14	12	22	28	8	9	14	10	8	6	1	0	4	29	22	2	2	22	2	14	4	22	8	20	4	0	24	0
NC_035780.1	59792638	59823746	338	364	234	126	316	202	128	266	168	72	24	92	24	18	54	244	224	36	12	248	84	120	8	274	84	92	60	12	94	4
NC_035780.1	60428081	60429338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	60747847	60761619	4	2	58	0	0	0	2	0	0	0	4	0	0	0	0	4	0	0	0	0	8	0	0	22	0	0	4	0	0	0
NC_035780.1	60763684	60770843	0	0	16	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	62161591	62166531	0	2	0	2	3	4	0	2	6	0	0	0	0	0	0	9	2	2	2	0	0	0	0	0	2	0	0	4	2	0
NC_035780.1	62494272	62549414	242	192	94	62	175	123	108	153	147	52	12	60	20	10	28	263	162	20	8	108	44	60	16	86	66	58	58	20	100	2
NC_035780.1	62494272	62549414	242	192	94	62	175	123	108	153	147	52	12	60	20	10	28	263	162	20	8	108	44	60	16	86	66	58	58	20	100	2
NC_035780.1	62494272	62548482	242	192	94	62	175	123	108	153	147	52	12	60	20	10	28	263	162	20	8	108	44	60	16	86	66	58	58	20	100	2
NC_035780.1	62494272	62548481	242	192	94	62	175	123	108	153	147	52	12	60	20	10	28	263	162	20	8	108	44	60	16	86	66	58	58	20	100	2
NC_035780.1	63172635	63177633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NC_035780.1	63498606	63499964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035780.1	64962395	64975103	100	50	11	24	122	18	22	38	44	14	4	16	0	0	0	22	56	1	0	88	14	10	2	16	12	12	12	2	52	2
NC_035780.1	65329696	65347850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0
NC_035781.1	778405	786565	404	249	266	152	454	364	120	298	204	57	32	136	30	32	66	360	238	52	18	224	102	82	32	294	132	140	64	106	202	28
NC_035781.1	1157797	1164287	590	632	352	330	658	386	218	470	472	108	62	242	62	42	108	464	402	86	72	402	150	174	50	460	298	200	120	452	230	8
NC_035781.1	1428802	1432744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035781.1	1513164	1531921	524	395	325	268	694	736	133	472	503	155	36	274	42	14	74	379	328	125	47	387	170	133	42	437	254	204	129	70	187	163
NC_035781.1	3048611	3050977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035781.1	6260226	6267934	14	4	28	6	18	14	24	22	16	4	2	14	0	0	4	17	38	12	0	27	2	2	5	31	2	2	4	0	2	0
NC_035781.1	7376526	7379105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035781.1	7828344	7844676	56	26	60	28	48	42	22	56	32	8	8	30	2	2	2	62	62	2	4	34	2	12	10	50	28	8	44	0	12	2
NC_035781.1	7828344	7844676	56	26	60	28	48	42	22	56	32	8	8	30	2	2	2	62	62	2	4	34	2	12	10	50	28	8	44	0	12	2
NC_035781.1	7828344	7844676	56	26	60	28	48	42	22	56	32	8	8	30	2	2	2	62	62	2	4	34	2	12	10	50	28	8	44	0	12	2
NC_035781.1	7828344	7844676	56	26	60	28	48	42	22	56	32	8	8	30	2	2	2	62	62	2	4	34	2	12	10	50	28	8	44	0	12	2
NC_035781.1	7850172	7857216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NC_035781.1	7850172	7857216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NC_035781.1	8049932	8072167	0	0	0	2	38	24	0	2	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	4	0	2	0	0	0	0
NC_035781.1	8096911	8131104	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035781.1	8216464	8258764	20	13	14	30	22	39	40	46	41	12	2	38	4	0	10	39	45	2	2	27	12	14	2	10	14	22	14	6	8	0
NC_035781.1	8941495	8949965	0	6	2	2	2	2	0	6	4	0	0	0	0	0	0	6	0	0	0	2	0	0	0	12	8	0	0	2	2	0
NC_035781.1	12626522	12629639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035781.1	12756527	12810405	256	138	240	76	210	158	50	157	92	58	14	99	14	8	34	203	140	44	4	130	64	58	26	80	79	92	66	10	128	0
NC_035781.1	12756527	12810405	256	138	240	76	210	158	50	157	92	58	14	99	14	8	34	203	140	44	4	130	64	58	26	80	79	92	66	10	128	0
NC_035781.1	13047541	13064384	672	602	484	264	794	596	302	564	426	114	30	324	48	20	114	570	590	116	24	458	176	166	44	488	278	264	268	70	308	8
NC_035781.1	13195912	13205964	32	40	32	28	120	28	24	12	96	12	10	32	2	0	2	94	40	10	2	38	40	4	10	78	82	26	26	2	30	0
NC_035781.1	13774768	13790797	88	28	14	44	14	10	12	48	56	2	2	10	12	0	10	36	64	16	8	30	18	28	14	26	68	14	16	34	4	0
NC_035781.1	13838164	13840012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035781.1	14152524	14161492	22	26	26	18	4	42	6	46	32	6	2	32	4	0	6	34	54	4	0	46	2	10	0	30	20	22	4	2	2	0
NC_035781.1	16006986	16010202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035781.1	16006986	16010202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035781.1	16680208	16689495	110	94	82	26	98	110	28	74	64	8	4	24	10	2	6	48	16	8	2	50	10	20	6	24	6	14	22	4	62	2
NC_035781.1	16680208	16689495	110	94	82	26	98	110	28	74	64	8	4	24	10	2	6	48	16	8	2	50	10	20	6	24	6	14	22	4	62	2
NC_035781.1	17101197	17103929	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035781.1	17215613	17218220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035781.1	18769443	18799127	105	87	51	50	110	167	28	80	68	18	4	49	0	2	10	70	64	30	6	80	20	22	14	40	32	14	27	0	32	0
NC_035781.1	19974839	19978683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035781.1	20284639	20286600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_035781.1	20447951	20454743	90	18	14	8	112	46	34	14	60	16	4	44	8	16	28	4	30	8	0	10	6	14	10	82	18	42	6	4	46	188
NC_035781.1	21049220	21072046	108	180	30	92	105	47	74	40	114	22	12	82	12	8	12	46	22	46	6	261	6	85	12	80	50	32	8	4	34	200
NC_035781.1	22889847	22895901	0	2	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	2	0	4	0	2	2	0	0	0
NC_035781.1	23465774	23497029	307	219	114	82	210	204	88	124	133	56	16	86	8	16	20	105	120	18	2	145	48	50	14	80	88	64	63	6	111	4
NC_035781.1	23886377	23924584	201	157	116	86	178	126	74	190	107	54	12	124	24	10	24	103	132	36	8	167	32	40	14	74	56	60	25	4	147	2
NC_035781.1	23886377	23919719	201	157	116	86	178	126	74	190	107	54	12	124	24	10	24	103	132	36	8	167	32	40	14	74	56	60	25	4	147	2
NC_035781.1	23886377	23919719	201	157	116	86	178	126	74	190	107	54	12	124	24	10	24	103	132	36	8	167	32	40	14	74	56	60	25	4	147	2
NC_035781.1	23886377	23919719	201	157	116	86	178	126	74	190	107	54	12	124	24	10	24	103	132	36	8	167	32	40	14	74	56	60	25	4	147	2
NC_035781.1	23886377	23917684	201	157	116	86	178	126	74	190	107	54	12	124	24	10	24	103	132	36	8	167	32	40	14	74	56	60	25	4	147	2
NC_035781.1	23886377	23916616	201	157	116	86	178	126	74	190	107	54	12	124	24	10	24	103	132	36	8	167	32	40	14	74	56	60	25	4	147	2
NC_035781.1	23886377	23915821	201	157	116	86	178	126	74	190	107	54	12	124	24	10	24	103	132	36	8	167	32	40	14	74	56	60	25	4	147	2
