"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-94 0.925738072263043 2 5 "GO:0004065" "arylsulfatase activity" 0.978898829794641
-239 0.583137860376451 2 27 "GO:0004089" "carbonate dehydratase activity" 0.922389531907839
423 0.620670663848475 2 7 "GO:0004090" "carbonyl reductase (NADPH) activity" 0.922389531907839
-200 0.802158386640362 2 8 "GO:0004095;GO:0016406;GO:0016416" "carnitine O-acyltransferase activity" 0.969745571187301
506 0.356228703074179 2 17 "GO:0004100" "chitin synthase activity" 0.863911234644923
196 0.720996313323096 5 17 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 0.969745571187301
-177 0.847617531934705 2 6 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 0.969745571187301
-629 0.533323584353981 2 5 "GO:0004143" "diacylglycerol kinase activity" 0.918357196472953
-175 0.110033426575198 3 452 "GO:0004175;GO:0008233" "peptidase activity" 0.636750812804015
-394 0.563301082479342 2 11 "GO:0004176" "ATP-dependent peptidase activity" 0.922389531907839
-177 0.814621656130522 5 9 "GO:0004177" "aminopeptidase activity" 0.969745571187301
-334 0.478472154439218 4 23 "GO:0004180" "carboxypeptidase activity" 0.904699422692963
-627 0.405048690490219 2 9 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 0.869002513739762
-261 0.251248317680244 2 100 "GO:0004197;GO:0008234" "cysteine-type peptidase activity" 0.78579113702313
-477 0.311568680402952 3 23 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.832404972500895
-124 0.467437054584804 4 180 "GO:0004222;GO:0008237" "metallopeptidase activity" 0.904699422692963
86 0.740507945149291 2 76 "GO:0004252;GO:0008236;GO:0017171" "serine hydrolase activity" 0.969745571187301
-545 0.469106338607456 5 9 "GO:0004312" "fatty acid synthase activity" 0.904699422692963
471 0.297877118616674 2 25 "GO:0004364" "glutathione transferase activity" 0.832404972500895
-1058 0.251424473690823 6 6 "GO:0004379;GO:0019107" "glycylpeptide N-tetradecanoyltransferase activity" 0.78579113702313
-1787 0.0526944494395586 2 6 "GO:0004382;GO:0017110" "nucleoside-diphosphatase activity" 0.547092372122476
1423 0.0748129534362251 3 8 "GO:0004383" "guanylate cyclase activity" 0.578562232421911
266 0.671192356126805 3 13 "GO:0004386" "helicase activity" 0.955366539164363
364 0.593350939222482 4 11 "GO:0004407;GO:0033558;GO:0019213" "deacetylase activity" 0.922389531907839
905 0.326478093933195 3 6 "GO:0004435;GO:0004629" "phosphatidylinositol phospholipase C activity" 0.832404972500895
315 0.732692612065461 8 6 "GO:0004439;GO:0034595;GO:0106019;GO:0052866;GO:0034593" "phosphatidylinositol phosphate phosphatase activity" 0.969745571187301
-416 0.680369518010694 3 5 "GO:0004467;GO:0015645" "fatty acid ligase activity" 0.956854342062849
52 0.839343245906368 3 79 "GO:0004497" "monooxygenase activity" 0.969745571187301
1282 0.164594021289311 2 6 "GO:0004499" "N,N-dimethylaniline monooxygenase activity" 0.736182687983966
133 0.832123032896426 2 13 "GO:0004500;GO:0016715" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen" 0.969745571187301
-162 0.6323463646507 2 45 "GO:0004518" "nuclease activity" 0.922389531907839
55 0.909894911928082 5 22 "GO:0004519" "endonuclease activity" 0.97604797015659
373 0.620649103538027 2 9 "GO:0004521" "endoribonuclease activity" 0.922389531907839
-136 0.856655897290843 2 9 "GO:0004531;GO:0016889;GO:0016894" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters" 0.969745571187301
-436 0.470328208292423 3 14 "GO:0004536;GO:0004520" "deoxyribonuclease activity" 0.904699422692963
-289 0.491168790581599 3 29 "GO:0004540" "ribonuclease activity" 0.910873849472693
-574 0.570259529324481 2 5 "GO:0004550" "nucleoside diphosphate kinase activity" 0.922389531907839
434 0.0279229013438391 4 133 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.5187781144408
682 0.49939731924426 7 5 "GO:0004558;GO:0090599" "alpha-1,4-glucosidase activity" 0.910873849472693
1142 0.0800409389453943 3 12 "GO:0004559;GO:0015923" "mannosidase activity" 0.578562232421911
308 0.523539282281753 2 22 "GO:0004560;GO:0015928" "alpha-L-fucosidase activity" 0.916913590251839
-457 0.404596059893962 3 17 "GO:0004563;GO:0015929" "beta-N-acetylhexosaminidase activity" 0.869002513739762
-1024 0.310961286615279 2 5 "GO:0004565" "beta-galactosidase activity" 0.832404972500895
816 0.115648535185696 5 19 "GO:0004568" "chitinase activity" 0.654582227205133
484 0.599880817151331 8 6 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide 1,2-alpha-mannosidase activity" 0.922389531907839
237 0.450654794206832 2 52 "GO:0004601;GO:0016209;GO:0016684" "antioxidant activity" 0.904699422692963
504 0.108646787969924 2 52 "GO:0004620;GO:0016298" "lipase activity" 0.636750812804015
-661 0.273685130636868 2 14 "GO:0004623" "phospholipase A2 activity" 0.805090425956787
1618 0.0235300215212123 2 10 "GO:0004630;GO:0004621" "phospholipase D activity" 0.488593976293408
1625 0.0229217413183321 5 10 "GO:0004656;GO:0019798;GO:0031545;GO:0031543" "procollagen-proline 4-dioxygenase activity" 0.488593976293408
-1047 0.0562529696176946 4 17 "GO:0004659" "prenyltransferase activity" 0.551591618751283
-119 0.325422558196468 3 367 "GO:0004672;GO:0016773" "phosphotransferase activity, alcohol group as acceptor" 0.832404972500895
-99 0.591531135421151 2 152 "GO:0004674" "protein serine/threonine kinase activity" 0.922389531907839
-1659 0.0720088869540295 5 6 "GO:0004675;GO:0005024" "transmembrane receptor protein serine/threonine kinase activity" 0.578562232421911
822 0.207640537977291 2 12 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.760227884403022
664 0.378113143281069 2 9 "GO:0004693;GO:0097472" "cyclin-dependent protein serine/threonine kinase activity" 0.869002513739762
-614 0.367789393570309 2 11 "GO:0004707" "MAP kinase activity" 0.869002513739762
-265 0.315113177401179 2 74 "GO:0004713" "protein tyrosine kinase activity" 0.832404972500895
-519 0.12028704766237 2 46 "GO:0004714;GO:0019199" "transmembrane receptor protein kinase activity" 0.663458247262759
-270 0.567012871719224 5 23 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 0.922389531907839
709 0.141678338142601 3 22 "GO:0004722" "protein serine/threonine phosphatase activity" 0.702216605059464
282 0.0650000575999469 3 224 "GO:0004725;GO:0004721" "phosphoprotein phosphatase activity" 0.570228056624443
-275 0.60617746462411 6 18 "GO:0004748;GO:0061731;GO:0016728;GO:0016725" "oxidoreductase activity, acting on CH or CH2 groups" 0.922389531907839
856 0.353563607370328 3 6 "GO:0004784;GO:0016721" "superoxide dismutase activity" 0.863911234644923
1085 0.239264189962851 5 6 "GO:0004806" "triglyceride lipase activity" 0.78579113702313
-310 0.55069351734717 3 19 "GO:0004812;GO:0016875" "ligase activity, forming carbon-oxygen bonds" 0.922389531907839
772 0.40264334002507 5 6 "GO:0004833" "tryptophan 2,3-dioxygenase activity" 0.869002513739762
-393 0.0819493247056531 3 101 "GO:0004842;GO:0019787" "ubiquitin-protein transferase activity" 0.578562232421911
33 0.915217785047681 2 54 "GO:0004843;GO:0008242;GO:0101005" "thiol-dependent ubiquitin-specific protease activity" 0.97604797015659
256 0.327662298575302 4 75 "GO:0004866;GO:0030414;GO:0061135;GO:0004857;GO:0061134" "enzyme inhibitor activity" 0.832404972500895
121 0.739046190771822 2 39 "GO:0004867" "serine-type endopeptidase inhibitor activity" 0.969745571187301
926 0.155757693648903 6 12 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 0.726339389157341
92 0.358473153971859 2 546 "GO:0004888;GO:0038023;GO:0060089" "signaling receptor activity" 0.863911234644923
134 0.325751799193879 3 286 "GO:0004930" "G protein-coupled receptor activity" 0.832404972500895
-268 0.753734785033441 5 7 "GO:0004957;GO:0004955;GO:0004954;GO:0004953" "icosanoid receptor activity" 0.969745571187301
-622 0.153377978721863 6 27 "GO:0004970;GO:0022824;GO:0005230;GO:0022835;GO:0030594" "extracellular ligand-gated ion channel activity" 0.726339389157341
326 0.74676277305615 6 5 "GO:0004972" "NMDA glutamate receptor activity" 0.969745571187301
523 0.540461380645559 2 7 "GO:0005000" "vasopressin receptor activity" 0.919167842853541
111 0.408795916103683 2 293 "GO:0005044;GO:0038024" "scavenger receptor activity" 0.869002513739762
-259 0.797911874266062 2 5 "GO:0005048" "signal sequence binding" 0.969745571187301
163 0.513495456218317 2 83 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.910873849472693
-393 0.133490411433294 2 75 "GO:0005096;GO:0008047" "enzyme activator activity" 0.694756386404888
-35 0.866304178647109 2 118 "GO:0005102" "signaling receptor binding" 0.969745571187301
406 0.459100563884299 3 17 "GO:0005109" "frizzled binding" 0.904699422692963
-1212 0.0378894086950206 2 15 "GO:0005112" "Notch binding" 0.534998450773691
-1000 0.241606167074552 2 7 "GO:0005125" "cytokine activity" 0.78579113702313
38 0.944240033555099 3 17 "GO:0005164;GO:0032813;GO:0005126" "tumor necrosis factor receptor superfamily binding" 0.980125729536503
177 0.732716713167451 2 19 "GO:0005178;GO:0050839" "integrin binding" 0.969745571187301
294 0.730511082131119 3 7 "GO:0005179" "hormone activity" 0.969745571187301
60 0.780002653706962 1 111 "GO:0005198" "structural molecule activity" 0.969745571187301
-730 0.332490371452199 2 9 "GO:0005201" "extracellular matrix structural constituent" 0.832404972500895
22 0.886191249110408 3 224 "GO:0005216;GO:0015267;GO:0022803" "passive transmembrane transporter activity" 0.969745571187301
130 0.849048627164858 4 11 "GO:0005217" "intracellular ligand-gated ion channel activity" 0.969745571187301
-313 0.734462959655616 2 6 "GO:0005220;GO:0015278;GO:0099604" "calcium-release channel activity" 0.969745571187301
661 0.513211730904517 4 5 "GO:0005222;GO:0005221;GO:0043855" "cyclic nucleotide-gated ion channel activity" 0.910873849472693
36 0.887330933409343 2 80 "GO:0005244;GO:0022832;GO:0022843" "voltage-gated ion channel activity" 0.969745571187301
-79 0.836844265229831 4 35 "GO:0005245" "voltage-gated calcium channel activity" 0.969745571187301
453 0.570622056439418 2 8 "GO:0005247;GO:0008308" "voltage-gated anion channel activity" 0.922389531907839
-38 0.915081992258925 5 40 "GO:0005249;GO:0005267;GO:0015079" "potassium ion transmembrane transporter activity" 0.97604797015659
152 0.849054877091783 2 8 "GO:0005251" "delayed rectifier potassium channel activity" 0.969745571187301
293 0.500499043481481 4 27 "GO:0005254;GO:0005253;GO:0015108" "chloride transmembrane transporter activity" 0.910873849472693
54 0.758481529588524 3 167 "GO:0005261" "cation channel activity" 0.969745571187301
129 0.611222269157401 4 80 "GO:0005262;GO:0015085" "calcium ion transmembrane transporter activity" 0.922389531907839
-335 0.467436602205804 5 24 "GO:0005313;GO:0015172;GO:0015179;GO:0015245;GO:0015171" "amino acid transmembrane transporter activity" 0.904699422692963
-222 0.444256922151223 2 61 "GO:0005319" "lipid transporter activity" 0.904699422692963
1440 0.0917037501692564 6 7 "GO:0005347;GO:0000295;GO:0005346;GO:0015216;GO:0015215;GO:0015605" "adenine nucleotide transmembrane transporter activity" 0.610781581315991
-103 0.81660042176974 3 26 "GO:0005355;GO:0015149;GO:0015145;GO:0051119;GO:0015144" "carbohydrate transmembrane transporter activity" 0.969745571187301
920 0.0463634767469007 5 24 "GO:0005385" "zinc ion transmembrane transporter activity" 0.547092372122476
-41 0.94541230059032 3 14 "GO:0005402;GO:0005412" "carbohydrate:cation symporter activity" 0.980125729536503
-885 0.142895180257174 2 14 "GO:0005415;GO:0005337" "nucleoside transmembrane transporter activity" 0.702216605059464
649 0.388955535145916 3 9 "GO:0005432;GO:0015368;GO:0015491;GO:0015298" "solute:cation antiporter activity" 0.869002513739762
-12 0.985875156726705 2 11 "GO:0005452" "inorganic anion exchanger activity" 0.997174585457097
-122 0.829425956154391 3 16 "GO:0005484" "SNAP receptor activity" 0.969745571187301
168 0.868381501451162 2 5 "GO:0005501;GO:0019840" "retinoid binding" 0.969745571187301
154 0.608040365248696 3 57 "GO:0005506" "iron ion binding" 0.922389531907839
-24 0.943132394058134 5 44 "GO:0005507" "copper ion binding" 0.980125729536503
-17 0.873086119391723 2 467 "GO:0005509" "calcium ion binding" 0.969745571187301
504 0.421589925559505 2 13 "GO:0005516" "calmodulin binding" 0.885840736443484
561 0.0859342707479515 3 48 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "GTP binding" 0.594322995154171
-3 0.993503252176486 2 48 "GO:0005543" "phospholipid binding" 0.997764664118106
-1507 0.0348990429150023 2 10 "GO:0005544" "calcium-dependent phospholipid binding" 0.534998450773691
-286 0.737383932219774 5 7 "GO:0005546;GO:1902936" "phosphatidylinositol-4,5-bisphosphate binding" 0.969745571187301
22 0.972396608076922 3 13 "GO:0008017;GO:0015631" "microtubule binding" 0.992069371824143
39 0.877503578933051 3 79 "GO:0008028;GO:0046943;GO:0005342" "carboxylic acid transmembrane transporter activity" 0.969745571187301
-585 0.0977704642119535 3 41 "GO:0008066" "glutamate receptor activity" 0.636750812804015
-614 0.367860463216249 2 11 "GO:0008080" "N-acetyltransferase activity" 0.869002513739762
765 0.045519099942049 3 35 "GO:0008081" "phosphoric diester hydrolase activity" 0.547092372122476
165 0.541605981058177 2 70 "GO:0008092" "cytoskeletal protein binding" 0.919167842853541
401 0.663789899618317 2 6 "GO:0008126" "acetylesterase activity" 0.948655200669093
863 0.0105805342131781 2 45 "GO:0008135;GO:0090079;GO:0045182" "translation regulator activity" 0.37097881884489
-84 0.874909748693599 4 18 "GO:0008146;GO:0016782" "transferase activity, transferring sulfur-containing groups" 0.969745571187301
-559 0.0696755257922149 2 54 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.578562232421911
-1395 0.0324474661471434 3 12 "GO:0008170" "N-methyltransferase activity" 0.534998450773691
-1845 0.0454717787223313 2 6 "GO:0008171" "O-methyltransferase activity" 0.547092372122476
-926 0.194990669199305 3 10 "GO:0008173" "RNA methyltransferase activity" 0.760227884403022
70 0.85379812005433 3 36 "GO:0008188;GO:0004983" "neuropeptide receptor activity" 0.969745571187301
732 0.331129029497582 4 9 "GO:0008227" "G protein-coupled amine receptor activity" 0.832404972500895
-124 0.806422981180025 4 20 "GO:0008235;GO:0004181" "metalloexopeptidase activity" 0.969745571187301
-369 0.328622842762557 2 36 "GO:0008238" "exopeptidase activity" 0.832404972500895
1069 0.180644873199503 2 8 "GO:0008253;GO:0008252" "nucleotidase activity" 0.752394822284765
-3 0.977648218243643 3 429 "GO:0008270;GO:0046914" "transition metal ion binding" 0.994495018204919
-1741 0.0590930598020176 3 6 "GO:0008276" "protein methyltransferase activity" 0.558378539023446
40 0.8835458841752 2 70 "GO:0008289" "lipid binding" 0.969745571187301
-733 0.390559783388668 2 7 "GO:0008318" "protein prenyltransferase activity" 0.869002513739762
-775 0.170468117520353 5 16 "GO:0008374" "O-acyltransferase activity" 0.736182687983966
565 0.124206453353512 3 38 "GO:0008375;GO:0008194" "UDP-glycosyltransferase activity" 0.674536585135227
1587 0.0113289975285471 4 13 "GO:0008483;GO:0016769" "transaminase activity" 0.37097881884489
-401 0.59487778164166 4 9 "GO:0008484" "sulfuric ester hydrolase activity" 0.922389531907839
-64 0.696597255464859 2 194 "GO:0008509" "anion transmembrane transporter activity" 0.968270626892076
-5 0.989405476821352 3 35 "GO:0008514" "organic anion transmembrane transporter activity" 0.997764664118106
144 0.677218110585158 2 43 "GO:0008528" "G protein-coupled peptide receptor activity" 0.95653988449764
-1162 0.00568566464834369 2 29 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 0.37097881884489
832 0.153973732382604 2 15 "GO:0009975;GO:0016849" "cyclase activity" 0.726339389157341
724 0.473838277897712 3 5 "GO:0015036" "disulfide oxidoreductase activity" 0.904699422692963
126 0.217427544795388 3 527 "GO:0015075;GO:0015318;GO:0022857;GO:0005215" "transporter activity" 0.763557225076103
39 0.845976378411597 4 129 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 0.969745571187301
40 0.936503643931475 2 20 "GO:0015078" "proton transmembrane transporter activity" 0.980125729536503
83 0.760136217419214 6 69 "GO:0015081" "sodium ion transmembrane transporter activity" 0.969745571187301
-562 0.482039727661201 2 8 "GO:0015101;GO:0005307;GO:0015220" "organic cation transmembrane transporter activity" 0.905106509917042
59 0.863155755332471 4 44 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.969745571187301
-203 0.74661856713265 2 13 "GO:0015252" "proton channel activity" 0.969745571187301
-39 0.896493024435447 2 58 "GO:0015276;GO:0022834" "ligand-gated ion channel activity" 0.973729346540655
303 0.559250064810434 4 19 "GO:0015280;GO:0005272" "sodium channel activity" 0.922389531907839
-188 0.578605507770259 5 45 "GO:0015294;GO:0015293;GO:0015370" "symporter activity" 0.922389531907839
158 0.864082307811762 3 6 "GO:0015295" "solute:proton symporter activity" 0.969745571187301
1261 0.0256473223893831 2 16 "GO:0015297" "antiporter activity" 0.50297248908068
-412 0.629920375840846 2 7 "GO:0015925" "galactosidase activity" 0.922389531907839
-379 0.6356605136503 2 8 "GO:0015926" "glucosidase activity" 0.923408071269777
-273 0.563167288624775 3 23 "GO:0015932;GO:1901505" "nucleobase-containing compound transmembrane transporter activity" 0.922389531907839
-583 0.392185351768373 2 11 "GO:0016229" "steroid dehydrogenase activity" 0.869002513739762
-165 0.133834091432103 4 446 "GO:0016301;GO:0016772" "transferase activity, transferring phosphorus-containing groups" 0.694756386404888
-195 0.784933534350441 2 10 "GO:0016405" "CoA-ligase activity" 0.969745571187301
-568 0.286315902116958 5 18 "GO:0016407" "acetyltransferase activity" 0.815076721349082
-888 0.156379018628776 2 13 "GO:0016408" "C-acyltransferase activity" 0.726339389157341
-177 0.769607330351084 2 14 "GO:0016409" "palmitoyltransferase activity" 0.969745571187301
-903 0.0816953612694312 3 19 "GO:0016410" "N-acyltransferase activity" 0.578562232421911
-1127 0.264836326641274 2 5 "GO:0016411" "acylglycerol O-acyltransferase activity" 0.79567781055399
44 0.953889508053434 2 9 "GO:0016421;GO:0016885" "ligase activity, forming carbon-carbon bonds" 0.980125729536503
35 0.748899761067523 2 465 "GO:0016491" "oxidoreductase activity" 0.969745571187301
481 0.0875489964533057 3 65 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.594322995154171
-1000 0.27830299672477 3 6 "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" 0.811908742511106
-1080 0.0130980250808708 3 27 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.385300237795616
-2034 0.0172079082373987 2 7 "GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 0.413093184989586
32 0.955779500765582 2 15 "GO:0016641;GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.980125729536503
248 0.651491337624296 3 17 "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 0.934863586103157
124 0.869310956171277 2 9 "GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 0.969745571187301
401 0.506943577577871 2 14 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.910873849472693
1147 0.0787480787503268 2 12 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.578562232421911
1069 0.246524346769191 3 6 "GO:0016668" "oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor" 0.78579113702313
427 0.479260034117802 4 14 "GO:0016702;GO:0016701" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen" 0.904699422692963
268 0.371812951822308 3 57 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.869002513739762
1056 0.0616905468042901 2 16 "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" 0.558378539023446
34 0.951485640747328 2 16 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.980125729536503
-485 0.631573950125676 2 5 "GO:0016714" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen" 0.922389531907839
379 0.453671764980669 2 20 "GO:0016722" "oxidoreductase activity, oxidizing metal ions" 0.904699422692963
-228 0.00468340852529413 2 881 "GO:0016740" "transferase activity" 0.37097881884489
-637 0.00747329451760873 2 91 "GO:0016747;GO:0016746" "transferase activity, transferring acyl groups" 0.37097881884489
-1364 0.139251091702445 2 6 "GO:0016755;GO:0003810" "transferase activity, transferring amino-acyl groups" 0.702216605059464
279 0.210921211280377 3 104 "GO:0016757" "transferase activity, transferring glycosyl groups" 0.760227884403022
223 0.424564470885711 2 66 "GO:0016758" "transferase activity, transferring hexosyl groups" 0.886812178832284
345 0.359759069384713 2 36 "GO:0016763" "transferase activity, transferring pentosyl groups" 0.863911234644923
-408 0.2025922624682 3 50 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.760227884403022
