"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-21 0.741393355522564 3 11 "GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008" "autophagy" 0.966056708441183
1 0.990459114186252 4 7 "GO:0000460" "maturation of 5.8S rRNA" 0.990459114186252
-37 0.470409445323017 10 16 "GO:0000462;GO:0030490" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.875039247422991
-35 0.558540429813908 2 12 "GO:0000463;GO:0000470" "maturation of LSU-rRNA" 0.896906518614473
-98 0.208930719412096 2 7 "GO:0000492;GO:0000491" "small nucleolar ribonucleoprotein complex assembly" 0.844040722795367
-6 0.86400082579837 4 31 "GO:0000723;GO:0032200;GO:0060249" "telomere organization" 0.990412670235165
-32 0.30715758148433 2 44 "GO:0000724;GO:0000725;GO:0006302;GO:0006310" "DNA recombination" 0.844040722795367
-39 0.556065398882363 3 10 "GO:0000727" "double-strand break repair via break-induced replication" 0.896906518614473
18 0.579897724993859 5 41 "GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "cellular nitrogen compound catabolic process" 0.902330977439536
79 0.393885670637838 3 5 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.844040722795367
-2 0.98312082814754 6 7 "GO:0001510;GO:0043414;GO:0032259" "RNA methylation" 0.990412670235165
-185 0.017634451034486 2 7 "GO:0001522" "pseudouridine synthesis" 0.844040722795367
-2 0.957752393046268 6 31 "GO:0001932;GO:0031399;GO:0042325;GO:0032268;GO:0019220;GO:0051246;GO:0051174" "regulation of cellular protein metabolic process" 0.990412670235165
11 0.878224317176841 3 8 "GO:0002098;GO:0002097" "tRNA wobble base modification" 0.990412670235165
13 0.851231653430222 2 9 "GO:0002181;GO:0006412;GO:0043043" "peptide biosynthetic process" 0.990412670235165
-15 0.851151965263211 2 7 "GO:0002224;GO:0002221" "toll-like receptor signaling pathway" 0.990412670235165
47 0.33590483099402 6 18 "GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0098656" "carboxylic acid transmembrane transport" 0.844040722795367
-16 0.695738033483646 4 26 "GO:0003341;GO:0007018" "microtubule-based movement" 0.955975923870659
79 0.350021615376697 4 6 "GO:0003352;GO:0060632;GO:0051270" "regulation of cilium movement" 0.844040722795367
15 0.670928276086282 2 36 "GO:0005975" "carbohydrate metabolic process" 0.955975923870659
-22 0.332597069677895 4 87 "GO:0006259" "DNA metabolic process" 0.844040722795367
-32 0.284585298891439 4 50 "GO:0006281" "DNA repair" 0.844040722795367
11 0.872665881352499 4 10 "GO:0006325" "chromatin organization" 0.990412670235165
79 0.350021615376697 2 6 "GO:0006338" "chromatin remodeling" 0.844040722795367
19 0.402645908301975 5 84 "GO:0006355;GO:1903506;GO:2000112;GO:2001141;GO:0010556;GO:0031326;GO:0009889;GO:0051252;GO:0019219" "regulation of nucleobase-containing compound metabolic process" 0.852240249951407
-62 0.0571330310818665 2 41 "GO:0006364;GO:0016072" "rRNA processing" 0.844040722795367
-16 0.417905566556418 3 126 "GO:0006396" "RNA processing" 0.864632206668451
-30 0.563057981130197 2 16 "GO:0006400" "tRNA modification" 0.896906518614473
79 0.167477937704568 6 13 "GO:0006405;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169" "nucleocytoplasmic transport" 0.844040722795367
-60 0.519004076325829 6 5 "GO:0006417;GO:0010608;GO:0034248" "regulation of translation" 0.896906518614473
-108 0.167374153145985 3 7 "GO:0006473;GO:0043543" "protein acetylation" 0.844040722795367
8 0.83797941363014 3 27 "GO:0006486;GO:0043413;GO:0070085" "macromolecule glycosylation" 0.990412670235165
21 0.575611534257286 3 30 "GO:0006508" "proteolysis" 0.902330977439536
19 0.767314885279064 4 10 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "modification-dependent macromolecule catabolic process" 0.972652671480504
-13 0.812824225729769 2 14 "GO:0006518;GO:0043604" "amide biosynthetic process" 0.988985803933128
-176 0.0570266029091059 2 5 "GO:0006520" "cellular amino acid metabolic process" 0.844040722795367
20 0.48956770664952 2 54 "GO:0006629" "lipid metabolic process" 0.893769499277798
27 0.64825929791234 3 12 "GO:0006631;GO:0032787" "fatty acid metabolic process" 0.948672143286351
53 0.220605968382221 3 23 "GO:0006644" "phospholipid metabolic process" 0.844040722795367
24 0.7055919240346 3 11 "GO:0006661;GO:0046474;GO:0008654;GO:0045017" "glycerolipid biosynthetic process" 0.962170805501727
-60 0.517595485496784 2 5 "GO:0006664;GO:1903509;GO:0009247;GO:0046467" "glycolipid metabolic process" 0.896906518614473
2 0.979920429846191 2 9 "GO:0006665;GO:0006643" "membrane lipid metabolic process" 0.990412670235165
21 0.735846586473775 2 11 "GO:0006790" "sulfur compound metabolic process" 0.966056708441183
-1 0.940595152543385 2 129 "GO:0006810;GO:0051234;GO:0051179" "localization" 0.990412670235165
8 0.730585351430633 4 90 "GO:0006811" "ion transport" 0.966056708441183
-23 0.683758649457286 4 13 "GO:0006814;GO:0015672" "monovalent inorganic cation transport" 0.955975923870659
-56 0.547585739234381 2 5 "GO:0006839" "mitochondrial transport" 0.896906518614473
79 0.350021615376697 4 6 "GO:0006884;GO:0008361;GO:0032535;GO:0090066" "cell volume homeostasis" 0.844040722795367
42 0.222922335592257 2 36 "GO:0006886;GO:0015031;GO:0015833;GO:0045184;GO:0042886;GO:0008104;GO:0033036" "peptide transport" 0.844040722795367
-167 0.0708683253536535 2 5 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 0.844040722795367
79 0.312499077341463 2 7 "GO:0006891" "intra-Golgi vesicle-mediated transport" 0.844040722795367
-60 0.516188875630613 4 5 "GO:0006897" "endocytosis" 0.896906518614473
-8 0.828999626522185 2 35 "GO:0006928" "movement of cell or subcellular component" 0.988985803933128
-34 0.19379432029805 2 67 "GO:0006974;GO:0033554;GO:0006950;GO:0051716;GO:0050896" "response to stimulus" 0.844040722795367
-85 0.0565036148547299 5 22 "GO:0007005" "mitochondrion organization" 0.844040722795367
-37 0.178236594915349 2 58 "GO:0007010;GO:0000226" "cytoskeleton organization" 0.844040722795367
15 0.820781466140223 2 10 "GO:0007015;GO:0097435" "supramolecular fiber organization" 0.988985803933128
-32 0.175570860074325 2 84 "GO:0007017" "microtubule-based process" 0.844040722795367
-34 0.688251025682492 3 6 "GO:0007034" "vacuolar transport" 0.955975923870659
79 0.312499077341463 2 7 "GO:0007154" "cell communication" 0.844040722795367
20 0.75674442161226 2 10 "GO:0007155;GO:0022610" "cell adhesion" 0.966056708441183
-37 0.157414454655913 3 64 "GO:0007165" "signal transduction" 0.844040722795367
79 0.25163293042756 2 9 "GO:0007166" "cell surface receptor signaling pathway" 0.844040722795367
-37 0.491573224602789 4 15 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.893769499277798
79 0.350021615376697 5 6 "GO:0007219" "Notch signaling pathway" 0.844040722795367
79 0.350021615376697 3 6 "GO:0007283;GO:0003006;GO:0048232;GO:0007276;GO:0048609" "spermatogenesis" 0.844040722795367
-58 0.19165341127379 3 22 "GO:0008033;GO:0006399" "tRNA processing" 0.844040722795367
-14 0.797174590822404 2 14 "GO:0008610" "lipid biosynthetic process" 0.988985803933128
79 0.350021615376697 3 6 "GO:0009100" "glycoprotein metabolic process" 0.844040722795367
79 0.350021615376697 2 6 "GO:0009117;GO:0006753" "nucleoside phosphate metabolic process" 0.844040722795367
-60 0.141421276147239 6 26 "GO:0009451" "RNA modification" 0.844040722795367
79 0.184971505747586 2 12 "GO:0009653" "anatomical structure morphogenesis" 0.844040722795367
-76 0.298017153088736 2 8 "GO:0009966;GO:0010646;GO:0023051;GO:0048583" "regulation of signal transduction" 0.844040722795367
18 0.352450293639321 2 122 "GO:0010468" "regulation of gene expression" 0.844040722795367
12 0.592343068716413 3 84 "GO:0010629;GO:0010605;GO:0009892" "negative regulation of metabolic process" 0.908949831673134
79 0.350021615376697 2 6 "GO:0016051" "carbohydrate biosynthetic process" 0.844040722795367
29 0.187177184084836 4 95 "GO:0016071" "mRNA metabolic process" 0.844040722795367
-51 0.222834472475829 2 25 "GO:0016192" "vesicle-mediated transport" 0.844040722795367
-136 0.105699324480241 2 6 "GO:0016311" "dephosphorylation" 0.844040722795367
-53 0.440530416628848 3 9 "GO:0016477;GO:0048870;GO:0040011" "cell motility" 0.875039247422991
-99 0.0156821347204616 2 26 "GO:0018193" "peptidyl-amino acid modification" 0.844040722795367
-58 0.531769888470147 3 5 "GO:0018205" "peptidyl-lysine modification" 0.896906518614473
31 0.355865725836252 3 39 "GO:0019637;GO:0006793;GO:0006796" "phosphorus metabolic process" 0.844040722795367
28 0.640684835675111 2 12 "GO:0019725" "cellular homeostasis" 0.947651336199421
-33 0.514051191683931 5 17 "GO:0019752;GO:0043436;GO:0006082" "carboxylic acid metabolic process" 0.896906518614473
22 0.455474199203067 2 50 "GO:0022402" "cell cycle process" 0.875039247422991
27 0.550040252535097 4 21 "GO:0022411" "cellular component disassembly" 0.896906518614473
-4 0.924254090329947 1 21 "GO:0022414" "reproductive process" 0.990412670235165
-8 0.694221150527552 4 108 "GO:0022607" "cellular component assembly" 0.955975923870659
1 0.963494288073471 3 82 "GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0043933" "protein-containing complex subunit organization" 0.990412670235165
79 0.393885670637838 1 5 "GO:0023052" "signaling" 0.844040722795367
-42 0.351852746821705 3 21 "GO:0030001;GO:0006812" "cation transport" 0.844040722795367
-40 0.664354985625245 3 5 "GO:0030163" "protein catabolic process" 0.955975923870659
19 0.338567159539844 2 113 "GO:0031323;GO:0051171;GO:0080090" "regulation of cellular metabolic process" 0.844040722795367
3 0.95073563829866 6 15 "GO:0031570;GO:0000075;GO:0045786" "negative regulation of cell cycle" 0.990412670235165
79 0.350021615376697 4 6 "GO:0032270;GO:0031325;GO:0051247;GO:0009893;GO:0010604;GO:0051173" "positive regulation of nitrogen compound metabolic process" 0.844040722795367
79 0.204588778203109 1 11 "GO:0032501" "multicellular organismal process" 0.844040722795367
80 0.0379032205439189 1 29 "GO:0032502" "developmental process" 0.844040722795367
79 0.393885670637838 3 5 "GO:0032774" "RNA biosynthetic process" 0.844040722795367
-48 0.463688050540176 2 10 "GO:0032879" "regulation of localization" 0.875039247422991
17 0.805679589675124 3 9 "GO:0032886" "regulation of microtubule-based process" 0.988985803933128
79 0.226669076075058 5 10 "GO:0032984;GO:0000390;GO:0032988" "protein-containing complex disassembly" 0.844040722795367
-162 0.0795962928085925 4 5 "GO:0033043" "regulation of organelle organization" 0.844040722795367
57 0.17452828952794 2 25 "GO:0034220;GO:0055085" "transmembrane transport" 0.844040722795367
-65 0.0123847548500515 4 66 "GO:0034470;GO:0034660" "ncRNA metabolic process" 0.844040722795367
30 0.469209523707706 2 25 "GO:0034645;GO:0009059" "macromolecule biosynthetic process" 0.875039247422991
80 0.113815189962079 3 17 "GO:0034654;GO:0018130;GO:0019438;GO:1901362" "heterocycle biosynthetic process" 0.844040722795367
-119 0.0680540799153899 4 10 "GO:0035556" "intracellular signal transduction" 0.844040722795367
79 0.393885670637838 3 5 "GO:0042127" "regulation of cell population proliferation" 0.844040722795367
-8 0.804959006454644 2 45 "GO:0042592;GO:0065008" "regulation of biological quality" 0.988985803933128
-8 0.922326324115691 5 7 "GO:0042981;GO:0043067;GO:0010941" "regulation of apoptotic process" 0.990412670235165
15 0.752247042332357 3 20 "GO:0043603" "cellular amide metabolic process" 0.966056708441183
-44 0.634620929402312 3 5 "GO:0044092" "negative regulation of molecular function" 0.947651336199421
79 0.280012495149704 3 8 "GO:0044242;GO:0016042" "cellular lipid catabolic process" 0.844040722795367
20 0.407181452754561 2 80 "GO:0044248;GO:1901575;GO:0009056" "catabolic process" 0.852240249951407
32 0.339011171576413 2 40 "GO:0044255" "cellular lipid metabolic process" 0.844040722795367
17 0.559866026577598 2 50 "GO:0044265;GO:0009057" "macromolecule catabolic process" 0.896906518614473
32 0.428669994504262 3 27 "GO:0044271" "cellular nitrogen compound biosynthetic process" 0.86697302259289
-48 0.600916833161683 2 5 "GO:0044272" "sulfur compound biosynthetic process" 0.908949831673134
22 0.546265102536304 2 33 "GO:0044281" "small molecule metabolic process" 0.896906518614473
79 0.25163293042756 2 9 "GO:0044283" "small molecule biosynthetic process" 0.844040722795367
-10 0.895349623168308 3 7 "GO:0046395;GO:0016054;GO:0044282" "organic acid catabolic process" 0.990412670235165
79 0.312499077341463 4 7 "GO:0046434" "organophosphate catabolic process" 0.844040722795367
39 0.471548927777945 2 15 "GO:0046488;GO:0006650;GO:0046486" "glycerophospholipid metabolic process" 0.875039247422991
31 0.295035199597578 2 51 "GO:0046907;GO:0051641;GO:0051649" "establishment of localization in cell" 0.844040722795367
-3 0.95425051394038 4 15 "GO:0048193" "Golgi vesicle transport" 0.990412670235165
11 0.599985056746077 2 108 "GO:0048519" "negative regulation of biological process" 0.908949831673134
15 0.829649202188346 2 9 "GO:0048522;GO:0048518" "positive regulation of cellular process" 0.988985803933128
10 0.691830158028791 3 71 "GO:0048523" "negative regulation of cellular process" 0.955975923870659
79 0.350021615376697 2 6 "GO:0048856" "anatomical structure development" 0.844040722795367
79 0.350021615376697 2 6 "GO:0048869" "cellular developmental process" 0.844040722795367
-117 0.0892643845284332 3 9 "GO:0051128" "regulation of cellular component organization" 0.844040722795367
11 0.720036686132889 2 47 "GO:0051276" "chromosome organization" 0.966056708441183
2 0.978024828937827 2 8 "GO:0051336" "regulation of hydrolase activity" 0.990412670235165
-70 0.339336661275423 3 8 "GO:0051604" "protein maturation" 0.844040722795367
79 0.167477937704568 2 13 "GO:0051640;GO:0051656" "organelle localization" 0.844040722795367
-6 0.861954605881553 3 34 "GO:0051726" "regulation of cell cycle" 0.990412670235165
-170 0.0654448124056138 6 5 "GO:0055080;GO:0098771;GO:0050801" "cation homeostasis" 0.844040722795367
-99 0.204302367505875 4 7 "GO:0055082;GO:0048878" "chemical homeostasis" 0.844040722795367
79 0.280012495149704 4 8 "GO:0055086" "nucleobase-containing small molecule metabolic process" 0.844040722795367
-50 0.470933817463949 5 9 "GO:0060271;GO:0044782;GO:0120031;GO:0120036;GO:0030031;GO:0030030" "cell projection organization" 0.875039247422991
-56 0.543249351782146 4 5 "GO:0061024" "membrane organization" 0.896906518614473
-30 0.75000371686884 2 5 "GO:0061912;GO:0016236" "selective autophagy" 0.966056708441183
15 0.826485715915472 2 9 "GO:0061982;GO:0000712" "meiosis I cell cycle process" 0.988985803933128
3 0.936999900543679 2 24 "GO:0065009;GO:0050790" "regulation of catalytic activity" 0.990412670235165
-72 0.326444606701481 6 8 "GO:0070838;GO:0072511" "divalent inorganic cation transport" 0.844040722795367
2 0.958144760998083 5 30 "GO:0070925" "organelle assembly" 0.990412670235165
23 0.360655866079914 3 69 "GO:0071705;GO:0071702;GO:0006820" "anion transport" 0.844040722795367
-18 0.820266494502319 5 7 "GO:0072594;GO:0033365;GO:0034613;GO:0070727" "cellular protein localization" 0.988985803933128
45 0.352659200719162 4 18 "GO:0090407" "organophosphate biosynthetic process" 0.844040722795367
79 0.393885670637838 3 5 "GO:0098662;GO:0098655;GO:0098660" "cation transmembrane transport" 0.844040722795367
16 0.729251729859913 2 21 "GO:1901137;GO:1901135" "carbohydrate derivative metabolic process" 0.966056708441183
-2 0.963795180354526 3 15 "GO:1901565" "organonitrogen compound catabolic process" 0.990412670235165
-6 0.882322472874319 3 30 "GO:1901566" "organonitrogen compound biosynthetic process" 0.990412670235165
32 0.211506267658781 2 67 "GO:1901576;GO:0044249;GO:0009058" "biosynthetic process" 0.844040722795367
-7 0.898239459940378 2 13 "GO:1903046" "meiotic cell cycle process" 0.990412670235165
26 0.468726112822297 3 33 "GO:1903047" "mitotic cell cycle process" 0.875039247422991
