name	term	lev	seq	value
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111110330	0
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111110677	-0.214862466280728
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111110781	-0.250887589694588
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111110782	0.0802194110334714
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111110784	-0.0172415470708794
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111110880	-0.00393240915089714
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111111038	-0.0356405389165776
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111111297	-0.0789269432588389
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111111345	-0.0258084691535694
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111112206	0.295660485234133
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111112400	-0.0680559625053725
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111112498	-0.0840609075726114
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111112844	-0.445221814196151
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111112866	0.143485649795644
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111112913	0.350465273068873
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111112989	0.325423652776815
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111113030	-0.0275378693278657
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111113272	0.123240906209549
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111113298	0.746384249770245
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111113385	-0.136185726985566
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111113387	0.0397506867633331
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111113416	0
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111114075	-0.0718560784729809
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111114484	-0.0692933584127335
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111114585	-0.206256787797414
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111114626	-0.616342194906883
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111114895	0.105192773990826
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111114988	0.364564188165389
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111115138	0.18290714107821
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111115487	0.129393847933558
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111116615	-0.0630492823167652
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111117050	0.246025501743115
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111117941	0
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111117970	0.478538525984322
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111118004	0.559792237192076
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111118497	0.445626869061698
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111118547	0.418598695958317
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111118557	0.0598157623252573
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111118587	0
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111118606	-0.190346648862052
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111118687	-0.035238298367426
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111118725	0.0153670797842932
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111118815	0.247431510090722
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119050	-0.20098559656951
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119072	-0.0302771034037813
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119084	0.372148046116773
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119098	-0.436422582336106
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119108	-0.602887990046452
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119192	0.0558545113420468
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119239	0.222208466694776
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119241	-0.285300208327904
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119243	-0.116953918767575
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119245	0.258198095645677
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119331	-0.319432486876576
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119372	0.668828069270015
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119375	0.0450703769579521
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119574	-0.0343655439645452
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119596	-0.651390112451617
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119650	0.125623410200796
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119696	0.403103448875587
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119844	-0.365500664533336
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119845	-0.2929311436521
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111119906	-0.00271468887877634
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120069	0.33656037841755
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120320	-0.539915628987164
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120331	0.0450255018628093
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120385	0.306982666796292
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120490	-0.068179905562879
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120615	-0.28728294155031
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120676	-0.239539127929266
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120677	0.243802900113578
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120680	0.564484958446472
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120693	0.1781805943922
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120728	0.107654010272733
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120773	-0.0884110062469091
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120801	0.291257353908058
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120840	-0.20560200445407
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120877	-0.330559988889675
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111120974	0.147127718250299
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111121117	-0.133906255687026
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111121258	0
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111121583	0.261439219881653
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111121739	-0.10232374600069
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111121740	-0.712008109205898
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111121773	-0.138546662800158
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111121839	-0.542169478423503
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111121902	-0.0333027440770312
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111122108	-0.0579611614076581
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111122168	-0.00667319126798837
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111122178	-0.117721736727464
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111122270	-0.0193873653386289
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111122335	0.573961698970424
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111122581	0.0480011789570116
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111122674	0.0296005856933859
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111122832	0.2845835790723
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111123134	-0.687390969440783
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111123343	-0.268465417521155
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111123378	-0.158375912274468
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111123417	-0.720067486584568
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111123496	0.274280996410747
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111123772	-1.11071355011304
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111123831	-0.132561030186828
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111123966	0.291656207449811
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111124011	0.135955774315381
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111124479	0.186701263109943
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111124521	-0.540654180877059
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111124543	-0.71801708224789
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111124631	0.330178923393777
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111124672	-0.829237125212615
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111124742	0
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111124929	-0.235235550523612
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125014	0.214095690791154
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125025	-0.0166257121344458
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125073	0.148252099051049
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125084	0.628234496696745
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125105	-0.0935727770468396
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125119	0.0252740351354126
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125134	-0.183849411043372
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125306	0.100334620861845
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125362	0.393471978923131
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125401	-0.0653596910326725
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125488	-0.0889400342825505
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125534	-0.0345534140700693
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125536	-0.0823006456127851
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125539	0.00138945762560319
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125571	-0.118540978925479
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125599	0.1346564723679
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111125854	-0.102918832846775
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111126185	-0.39359881328762
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111126353	-0.0571007594454705
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111126472	-0.0515108521258175
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111126875	-0.138678194762633
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111127258	0.104153777994997
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111127324	0.256359069095762
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111127498	0.236728618969449
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111127768	-0.00499486569356028
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111127889	-0.141235877927087
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111128082	0.223027413597505
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111128176	0.167291325732598
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111128265	-0.770917143934878
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111128465	-0.170930387784729
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111128531	0.261897583266951
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111128581	-0.416871898484877
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111128693	-0.298670511043777
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111128709	-0.223062715910825
"phosphotransferase activity, alcohol group as acceptor"	GO:0004672;GO:0016773	2	LOC111128730	-0.0515108521258175
