"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"cvn03013","cvn03013","Nucleocytoplasmic transport",92,0.474878776470006,1.39618254125426,0.0289256198347107,0.242609582059123,0.22104190138956,3059,"tags=34%, list=23%, signal=26%","111101943/111124701/111101410/111124696/111121238/111130920/111129219/111101511/111121980/111118318/111124932/111103910/111129825/111126562/111119442/111138352/111108043/111136554/111135764/111104361/111129063/111125546/111120993/111111382/111125592/111104027/111113217/111135555/111134707/111111376/111108106"
"cvn04144","cvn04144","Endocytosis",130,0.443543384888969,1.32926675443617,0.0305810397553517,0.242609582059123,0.22104190138956,3185,"tags=32%, list=24%, signal=25%","111120187/111125099/111112319/111119513/111112439/111119512/111136896/111104852/111102907/111107174/111136866/111125956/111134954/111112863/111116971/111112700/111135084/111133388/111134171/111121253/111115795/111127289/111129312/111134242/111121437/111129503/111135594/111106223/111123210/111125223/111105462/111104835/111104585/111104028/111133563/111105923/111119177/111101822/111104196/111137900/111112119/111123772"
"cvn00280","cvn00280","Valine, leucine and isoleucine degradation",50,0.516174832276599,1.42365055880433,0.0334412081984898,0.248718985976268,0.226608187134503,2374,"tags=28%, list=18%, signal=23%","111127947/111113990/111122171/111115744/111115745/111103451/111108694/111112920/111115614/111135360/111111207/111109254/111121738/111103498"
"cvn00430","cvn00430","Taurine and hypotaurine metabolism",13,-0.539119088587687,-1.54436522960536,0.0523625951873968,0.346174934850012,0.315400427152156,3889,"tags=62%, list=29%, signal=44%","111126728/111135113/111138329/111131381/111099052/111122278/111124675/111110958"
"cvn00514","cvn00514","Other types of O-glycan biosynthesis",29,0.55864730541634,1.43491031207663,0.0514285714285714,0.346174934850012,0.315400427152156,1363,"tags=28%, list=10%, signal=25%","111127037/111101197/111101820/111118946/111123056/111136634/111099105/111114547"
"cvn03460","cvn03460","Fanconi anemia pathway",41,0.519428601775681,1.38969017873739,0.0567928730512249,0.355702731215567,0.324081214641339,3198,"tags=37%, list=24%, signal=28%","111129379/111128124/111130645/111121059/111131048/111129910/111108030/111102874/111119126/111134136/111138268/111128959/111108150/111120979/111131667"
"cvn04080","cvn04080","Neuroactive ligand-receptor interaction",63,0.472351532871957,1.34109217749629,0.0678685047720042,0.403817603393425,0.367918736395602,2022,"tags=22%, list=15%, signal=19%","111129566/111131195/111134720/111135843/111119377/111115939/111118671/111110739/111104676/111104778/111115795/111128844/111124637/111100850"
"cvn00515","cvn00515","Mannose type O-glycan biosynthesis",10,0.684337779900265,1.42947822134839,0.0746887966804979,0.423236514522822,0.385611331232646,274,"tags=30%, list=2%, signal=29%","111127037/111101197/111101820"
"cvn01212","cvn01212","Fatty acid metabolism",47,0.489332071915027,1.34446078947856,0.079175704989154,0.428268586077697,0.39019605808052,2029,"tags=26%, list=15%, signal=22%","111127947/111113990/111128659/111115744/111107112/111115745/111099995/111119293/111135553/111124908/111100523/111117093"
"cvn01250","cvn01250","Biosynthesis of nucleotide sugars",30,0.523657518591371,1.35026561535466,0.096921322690992,0.501462495662089,0.456883122982708,3063,"tags=33%, list=23%, signal=26%","111100603/111118471/111124535/111124599/111099882/111132797/111118006/111109888/111129163/111128700"
"cvn01230","cvn01230","Biosynthesis of amino acids",66,0.453318906328845,1.29324040645081,0.101479915433404,0.503171247357294,0.458439968843886,2306,"tags=24%, list=17%, signal=20%","111134810/111116065/111128747/111100398/111100399/111130098/111126492/111111213/111111035/111122808/111128990/111136221/111117164/111132780/111132779/111117165"
"cvn04330","cvn04330","Notch signaling pathway",26,0.529694318174974,1.32848106921964,0.118963486454653,0.539737891737892,0.491755885440096,1776,"tags=27%, list=13%, signal=23%","111129125/111118946/111132383/111127576/111136502/111125404/111133687"
"cvn00360","cvn00360","Phenylalanine metabolism",10,0.625844488119836,1.30729457293534,0.15076071922545,0.539737891737892,0.491755885440096,2661,"tags=40%, list=20%, signal=32%","111134810/111100724/111125148/111135147"
"cvn04512","cvn04512","ECM-receptor interaction",22,0.530239825601199,1.3045720835536,0.156324582338902,0.539737891737892,0.491755885440096,1679,"tags=27%, list=12%, signal=24%","111114114/111111291/111113265/111134722/111109289/111119175"
"cvn00563","cvn00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",20,0.535853977304849,1.30071673147988,0.143540669856459,0.539737891737892,0.491755885440096,3386,"tags=55%, list=25%, signal=41%","111129796/111099115/111119347/111118285/111136211/111137394/111136158/111120568/111133439/111101711/111119995"
"cvn00760","cvn00760","Nicotinate and nicotinamide metabolism",23,0.516896111639682,1.28445964068517,0.167848699763593,0.539737891737892,0.491755885440096,466,"tags=17%, list=3%, signal=17%","111138521/111121723/111103017/111135848"
"cvn04070","cvn04070","Phosphatidylinositol signaling system",55,0.459670762430765,1.28379993261335,0.115015974440895,0.539737891737892,0.491755885440096,2592,"tags=27%, list=19%, signal=22%","111101050/111127799/111125442/111100277/111125100/111126338/111100148/111135914/111134544/111120505/111135557/111122823/111128823/111138290/111130239"
"cvn00640","cvn00640","Propanoate metabolism",28,0.49876792593594,1.268960600343,0.159907300115875,0.539737891737892,0.491755885440096,1981,"tags=25%, list=15%, signal=21%","111105925/111130103/111107112/111105866/111099995/111100523/111109254"
"cvn00100","cvn00100","Steroid biosynthesis",10,0.605695174590771,1.26520570145857,0.190871369294606,0.539737891737892,0.491755885440096,689,"tags=20%, list=5%, signal=19%","111114616/111134947"
"cvn00240","cvn00240","Pyrimidine metabolism",37,0.478299527743889,1.26407383510905,0.127374301675978,0.539737891737892,0.491755885440096,3619,"tags=43%, list=27%, signal=32%","111103017/111135848/111124500/111134405/111132068/111118263/111127104/111135526/111126502/111129901/111138142/111125470/111118358/111118131/111102818/111100897"
"cvn00562","cvn00562","Inositol phosphate metabolism",46,0.454872013493186,1.24254311526529,0.155361050328228,0.539737891737892,0.491755885440096,2592,"tags=26%, list=19%, signal=21%","111101050/111127799/111125442/111125100/111126338/111100148/111135914/111134544/111120505/111135557/111138290/111130239"
"cvn04146","cvn04146","Peroxisome",77,0.424817801357691,1.23035129326554,0.143305439330544,0.539737891737892,0.491755885440096,2084,"tags=22%, list=15%, signal=19%","111135289/111133729/111113990/111107393/111115744/111107112/111115745/111132335/111134248/111131127/111101232/111135112/111131586/111135553/111135891/111106696/111135201"
"cvn00561","cvn00561","Glycerolipid metabolism",34,0.462550117017727,1.2207846900361,0.198660714285714,0.539737891737892,0.491755885440096,2374,"tags=29%, list=18%, signal=24%","111115675/111131656/111103451/111100277/111112920/111109442/111115614/111122823/111136067/111103498"
"cvn00310","cvn00310","Lysine degradation",31,0.472404635787429,1.21932038663087,0.194285714285714,0.539737891737892,0.491755885440096,3089,"tags=39%, list=23%, signal=30%","111123912/111103451/111112920/111115614/111121380/111137017/111109254/111130627/111131506/111103498/111130847/111107127"
"cvn03050","cvn03050","Proteasome",27,-0.342657113172117,-1.21029025776217,0.191064681587614,0.539737891737892,0.491755885440096,2226,"tags=37%, list=16%, signal=31%","111130411/111111088/111130528/111109472/111099573/111122853/111115377/111104018/111138440/111130431"
"cvn00620","cvn00620","Pyruvate metabolism",36,0.455552334099936,1.20147547304139,0.200897867564534,0.539737891737892,0.491755885440096,2374,"tags=31%, list=18%, signal=25%","111130103/111103451/111125858/111099995/111112920/111115614/111128990/111100523/111127323/111109254/111103498"
"cvn04148","cvn04148","Efferocytosis",97,0.405292768490764,1.19865213435643,0.174897119341564,0.539737891737892,0.491755885440096,1406,"tags=14%, list=10%, signal=13%","111135946/111113124/111121723/111134726/111117970/111110712/111134431/111128659/111117731/111134947/111130916/111127576/111130408/111112330"
"cvn03040","cvn03040","Spliceosome",91,0.406784319585774,1.19598600285434,0.179752066115702,0.539737891737892,0.491755885440096,1557,"tags=16%, list=11%, signal=15%","111112733/111137770/111119513/111119512/111129112/111133954/111121854/111121021/111118318/111119442/111134531/111114893/111136440/111135640/111136164"
"cvn03410","cvn03410","Base excision repair",47,0.43280096467075,1.18913915527974,0.196312364425163,0.539737891737892,0.491755885440096,2477,"tags=30%, list=18%, signal=24%","111121171/111137687/111135354/111118241/111102061/111131837/111100311/111123349/111109690/111099552/111132381/111128425/111135118/111108767"
"cvn04140","cvn04140","Autophagy",103,0.398330196731491,1.18079818159198,0.185375901132853,0.539737891737892,0.491755885440096,2583,"tags=25%, list=19%, signal=21%","111125099/111113124/111115682/111111295/111110712/111111995/111130075/111133363/111125870/111107437/111103827/111103778/111121740/111135071/111122737/111102243/111133771/111135557/111120866/111127007/111108144/111131216/111107852/111129365/111101201/111107462"
"cvn04141","cvn04141","Protein processing in endoplasmic reticulum",106,0.391729216272274,1.1656507895456,0.204102564102564,0.539737891737892,0.491755885440096,1908,"tags=20%, list=14%, signal=17%","111131566/111138095/111137525/111131501/111119513/111119512/111112828/111121846/111126835/111133727/111128114/111118121/111121035/111136571/111121740/111104099/111119846/111102146/111127289/111129841/111137033"
"cvn03008","cvn03008","Ribosome biogenesis in eukaryotes",56,-0.28448913907381,-1.12722782009114,0.157541487366462,0.539737891737892,0.491755885440096,1704,"tags=27%, list=13%, signal=24%","111132055/111130565/111112561/111134591/111123245/111128176/111104038/111110500/111133163/111130413/111138173/111128265/111120769/111122623/111121480"
"cvn00970","cvn00970","Aminoacyl-tRNA biosynthesis",45,0.435174610854304,1.18843948918292,0.214207650273224,0.554145877880732,0.504883020094784,902,"tags=13%, list=7%, signal=12%","111118963/111135733/111126003/111119553/111118652/111125723"
"cvn00500","cvn00500","Starch and sucrose metabolism",22,0.49338664834314,1.21390061015644,0.219570405727924,0.555933580460062,0.506511798207752,2286,"tags=36%, list=17%, signal=30%","111135290/111125157/111129461/111099882/111108864/111120703/111118006/111137764"
"cvn00250","cvn00250","Alanine, aspartate and glutamate metabolism",32,0.45826189275488,1.19176872858773,0.225658648339061,0.559445399007255,0.509711420590422,4259,"tags=44%, list=31%, signal=30%","111134810/111100398/111100399/111126492/111135360/111104084/111136594/111127491/111123929/111108835/111112622/111133052/111130741/111134252"
"cvn00410","cvn00410","beta-Alanine metabolism",29,0.463417191950258,1.19030755375693,0.236571428571429,0.570802919708029,0.520059272268262,4408,"tags=52%, list=33%, signal=35%","111107112/111103451/111132068/111112920/111127104/111115614/111103498/111115386/111134458/111134260/111116870/111134997/111130419/111134506/111136066"
"cvn00230","cvn00230","Purine metabolism",79,0.397907796707473,1.15549735147522,0.239833159541189,0.570802919708029,0.520059272268262,3269,"tags=32%, list=24%, signal=24%","111138521/111119949/111103017/111107393/111135848/111124500/111126455/111127492/111116677/111119950/111110751/111129901/111135359/111134201/111128130/111118006/111123024/111110100/111132060/111127491/111118358/111120226/111137449/111111874/111118131"
"cvn00983","cvn00983","Drug metabolism",39,0.437279227444422,1.1652488563174,0.250554323725055,0.582090729783037,0.530343610505554,2196,"tags=26%, list=16%, signal=22%","111107393/111109043/111124500/111109028/111132068/111118263/111127104/111121161/111126502/111126505"
"cvn01200","cvn01200","Carbon metabolism",106,0.381645945524514,1.13564645997279,0.254358974358974,0.582090729783037,0.530343610505554,3247,"tags=27%, list=24%, signal=21%","111105925/111134810/111116065/111131656/111130103/111100625/111107112/111105866/111134248/111111213/111111035/111122808/111099882/111128990/111117164/111127323/111109254/111123214/111117165/111109454/111120752/111121719/111134458/111109973/111119284/111102576/111106299/111137005/111116870"
"cvn00350","cvn00350","Tyrosine metabolism",13,0.531656495138835,1.17667782075302,0.27720207253886,0.602322350138944,0.548776665761267,2661,"tags=31%, list=20%, signal=25%","111134810/111100724/111125148/111135147"
"cvn00062","cvn00062","Fatty acid elongation",10,0.561858410921316,1.17363732572311,0.275242047026279,0.602322350138944,0.548776665761267,1250,"tags=20%, list=9%, signal=18%","111127947/111119293"
"cvn00010","cvn00010","Glycolysis / Gluconeogenesis",44,0.422781932061145,1.1503570569502,0.278384279475983,0.602322350138944,0.548776665761267,2374,"tags=25%, list=18%, signal=21%","111130103/111103451/111112920/111111035/111122808/111115614/111099882/111127323/111109254/111118006/111103498"
"cvn00601","cvn00601","Glycosphingolipid biosynthesis",13,0.527701484256442,1.16792447413035,0.286269430051813,0.608322538860104,0.554243445401068,2372,"tags=38%, list=18%, signal=32%","111101197/111101820/111134834/111115600/111119565"
"cvn00340","cvn00340","Histidine metabolism",27,0.445909541036642,1.12683346849259,0.311188811188811,0.646054025423729,0.588620651204282,2807,"tags=37%, list=21%, signal=29%","111100724/111103451/111108448/111112920/111115614/111109637/111108524/111103498/111113239/111115386"
"cvn00260","cvn00260","Glycine, serine and threonine metabolism",34,0.424406485830654,1.12011416967003,0.3203125,0.646054025423729,0.588620651204282,1981,"tags=21%, list=15%, signal=18%","111134403/111116065/111100724/111108232/111125858/111135360/111109254"
"cvn03450","cvn03450","Non-homologous end-joining",13,-0.388165171105754,-1.11194132481926,0.317391304347826,0.646054025423729,0.588620651204282,2078,"tags=46%, list=15%, signal=39%","111106142/111132242/111105836/111121647/111134792/111104153"
"cvn01210","cvn01210","2-Oxocarboxylic acid metabolism",32,0.42631008046536,1.10867394957515,0.335624284077892,0.654742455824085,0.596536691285986,3045,"tags=31%, list=22%, signal=24%","111134810/111111213/111117164/111135360/111127323/111109254/111130627/111117165/111121719/111109973"
"cvn04145","cvn04145","Phagosome",56,-0.262815719895832,-1.04135149759443,0.334862414739111,0.654742455824085,0.596536691285986,1762,"tags=20%, list=13%, signal=17%","111120504/111136731/111120142/111108442/111137486/111125459/111138109/111119158/111119261/111125836/111134508"
"cvn00450","cvn00450","Selenocompound metabolism",13,0.500543306251864,1.10781719433175,0.356217616580311,0.677789934354486,0.617535278536153,2811,"tags=38%, list=21%, signal=31%","111119949/111135137/111119950/111110368/111107520"
"cvn04137","cvn04137","Mitophagy",62,0.382393009416496,1.08304279691223,0.36769394261424,0.677789934354486,0.617535278536153,2455,"tags=24%, list=18%, signal=20%","111115682/111111295/111137396/111111995/111108202/111107437/111112700/111121740/111130067/111132041/111137573/111133771/111127007/111131216/111104494"
"cvn03030","cvn03030","DNA replication",33,0.409560896759302,1.07574810348358,0.379932356257046,0.677789934354486,0.617535278536153,2019,"tags=24%, list=15%, signal=21%","111121171/111137687/111124297/111122245/111131693/111121347/111105728/111132381"
"cvn00510","cvn00510","N-Glycan biosynthesis",32,0.413369379181519,1.07501999894145,0.368843069873998,0.677789934354486,0.617535278536153,2341,"tags=25%, list=17%, signal=21%","111101197/111101820/111136571/111125632/111125051/111137033/111137190/111113429"
"cvn01232","cvn01232","Nucleotide metabolism",52,0.386668920948086,1.07078224461309,0.37513397642015,0.677789934354486,0.617535278536153,2073,"tags=19%, list=15%, signal=16%","111138521/111103017/111107393/111135848/111124500/111118263/111135526/111126502/111129901/111128130"
"cvn03440","cvn03440","Homologous recombination",25,0.426584392552131,1.06971772779917,0.382803297997644,0.677789934354486,0.617535278536153,3554,"tags=36%, list=26%, signal=27%","111130645/111131048/111127309/111136966/111119126/111115556/111120979/111131667/111121716"
"cvn00520","cvn00520","Amino sugar and nucleotide sugar metabolism",46,0.389675326041038,1.06444973354753,0.387308533916849,0.677789934354486,0.617535278536153,3063,"tags=22%, list=23%, signal=17%","111100603/111118471/111124535/111124599/111099882/111132797/111118006/111109888/111129163/111128700"
"cvn00020","cvn00020","Citrate cycle (TCA cycle)",37,0.403887107598923,1.06741298169763,0.393296089385475,0.678293255606833,0.617993855174735,2306,"tags=27%, list=17%, signal=22%","111105925/111100625/111105866/111111213/111128990/111117164/111127323/111109254/111103886/111117165"
"cvn04142","cvn04142","Lysosome",112,0.355629810303896,1.06060180262325,0.399181166837257,0.678607983623337,0.618280604274248,2221,"tags=17%, list=16%, signal=14%","111133259/111106921/111106925/111106928/111119851/111119435/111107171/111134947/111120040/111117672/111119282/111113388/111119434/111106926/111137174/111120703/111119208/111119431/111106930"
"cvn03083","cvn03083","Polycomb repressive complex",38,0.389122244468272,1.0354477933361,0.449723756906077,0.72136606189968,0.657237544234118,865,"tags=11%, list=6%, signal=10%","111123912/111104330/111104315/111123056"
"cvn00770","cvn00770","Pantothenate and CoA biosynthesis",15,0.451449715542698,1.02453955922068,0.44015444015444,0.72136606189968,0.657237544234118,2374,"tags=27%, list=18%, signal=22%","111103451/111132068/111127104/111103498"
"cvn03018","cvn03018","RNA degradation",53,0.367636884045224,1.02244514977643,0.454642475987193,0.72136606189968,0.657237544234118,2864,"tags=23%, list=21%, signal=18%","111100321/111101883/111126014/111109182/111101096/111131294/111104518/111122313/111123162/111134434/111131610/111108235"
"cvn00790","cvn00790","Folate biosynthesis",12,-0.369890573321713,-1.02081423482892,0.433333333333333,0.72136606189968,0.657237544234118,1861,"tags=50%, list=14%, signal=43%","111117281/111128057/111135358/111137020/111134904/111114756"
"cvn00061","cvn00061","Fatty acid biosynthesis",14,0.453935600883495,1.01807536330132,0.451487710219922,0.72136606189968,0.657237544234118,4800,"tags=57%, list=35%, signal=37%","111099995/111135553/111100523/111129333/111121884/111121658/111135547/111121707"
"cvn03082","cvn03082","ATP-dependent chromatin remodeling",69,0.354379065551932,1.01583987863447,0.470464135021097,0.722999902789929,0.658726138764818,2907,"tags=29%, list=21%, signal=23%","111114820/111125651/111123963/111105716/111104330/111125271/111104315/111117803/111128560/111108477/111114783/111129852/111134187/111114721/111135329/111128559/111119597/111121076/111118354/111121077"
"cvn00564","cvn00564","Glycerophospholipid metabolism",45,0.369177995576955,1.0082061258577,0.483060109289618,0.722999902789929,0.658726138764818,2817,"tags=27%, list=21%, signal=21%","111115675/111114331/111120839/111100277/111100381/111111015/111122823/111136067/111138290/111101119/111137103/111121119"
"cvn04068","cvn04068","FoxO signaling pathway",66,0.350329553803612,0.999429602929592,0.489429175475687,0.722999902789929,0.658726138764818,3388,"tags=29%, list=25%, signal=22%","111105936/111129300/111121723/111134248/111121740/111135557/111135231/111119845/111125223/111105462/111117024/111119924/111108199/111121135/111104196/111113171/111121739/111103474/111121090"
"cvn00040","cvn00040","Pentose and glucuronate interconversions",12,0.453465726296718,0.988814360990634,0.492125984251969,0.722999902789929,0.658726138764818,3013,"tags=42%, list=22%, signal=32%","111124535/111124599/111109442/111120752/111104054"
"cvn00534","cvn00534","Glycosaminoglycan biosynthesis",15,0.434722589747151,0.986578294655485,0.483912483912484,0.722999902789929,0.658726138764818,3371,"tags=33%, list=25%, signal=25%","111118293/111104029/111132159/111136074/111135541"
"cvn00670","cvn00670","One carbon pool by folate",19,-0.309210850174173,-0.974682684032168,0.471910112359551,0.722999902789929,0.658726138764818,2087,"tags=37%, list=15%, signal=31%","111115204/111117281/111099502/111104244/111108616/111100544/111114756"
"cvn00600","cvn00600","Sphingolipid metabolism",45,-0.24784468811051,-0.961155068718103,0.517241379310345,0.750630782169891,0.683900668407773,1806,"tags=36%, list=13%, signal=31%","111137368/111122386/111108630/111133398/111121929/111131382/111121876/111111442/111129840/111122385/111135040/111127974/111133742/111124357/111112101/111135173"
"cvn00591","cvn00591","Linoleic acid metabolism",11,0.45014158188146,0.961709185445807,0.533967391304348,0.765567705605029,0.697509718507899,5906,"tags=64%, list=44%, signal=36%","111128571/111121119/111121956/111123661/111111230/111127589/111127642"
"cvn01240","cvn01240","Biosynthesis of cofactors",101,0.332334714884963,0.985345877379224,0.543769309989701,0.770339855818744,0.701857630688462,2028,"tags=16%, list=15%, signal=14%","111127901/111116065/111128337/111138462/111124535/111136728/111103451/111124599/111126157/111108232/111134405/111118263/111104850/111122042/111109254/111132797"
"cvn00220","cvn00220","Arginine biosynthesis",13,0.427985009822254,0.947229034681695,0.551813471502591,0.772538860103627,0.703861146312902,1048,"tags=15%, list=8%, signal=14%","111134810/111126492"
"cvn00532","cvn00532","Glycosaminoglycan biosynthesis",12,0.431456168961416,0.940820951323433,0.559055118110236,0.773576268082769,0.704806330053297,1400,"tags=17%, list=10%, signal=15%","111118293/111111504"
"cvn03010","cvn03010","Ribosome",83,0.327018674002273,0.955869758789902,0.575413223140496,0.787059466134701,0.717090889092209,585,"tags=8%, list=4%, signal=8%","111102380/111102365/111123203/111125877/111104114/111137903/111125240"
"cvn00330","cvn00330","Arginine and proline metabolism",49,0.33943172940865,0.936248529636719,0.601293103448276,0.80667949593395,0.734966723407314,2374,"tags=22%, list=18%, signal=19%","111134810/111128747/111100724/111103451/111136821/111112920/111115614/111136221/111132780/111132779/111103498"
"cvn00480","cvn00480","Glutathione metabolism",38,0.351571892254164,0.935526933267509,0.603314917127072,0.80667949593395,0.734966723407314,3229,"tags=29%, list=24%, signal=22%","111137298/111124500/111136821/111127513/111121161/111101605/111126505/111119277/111118358/111138068/111137005"
"cvn00513","cvn00513","Various types of N-glycan biosynthesis",30,0.348105837913029,0.897600677447682,0.630558722919042,0.833738755859622,0.759620449832296,2341,"tags=17%, list=17%, signal=14%","111101197/111101820/111136571/111137190/111113429"
"cvn00630","cvn00630","Glyoxylate and dicarboxylate metabolism",36,0.342808854950541,0.904125388750888,0.641975308641975,0.834832076939757,0.760616576070721,3412,"tags=36%, list=25%, signal=27%","111130103/111134248/111126492/111111213/111125858/111117164/111109254/111117165/111109454/111121719/111119284/111102576/111123929"
"cvn04136","cvn04136","Autophagy",24,0.352073668565888,0.875739879533188,0.652431791221827,0.834832076939757,0.760616576070721,3952,"tags=42%, list=29%, signal=30%","111115682/111133363/111135071/111120866/111108144/111106048/111129370/111123262/111119270/111120906"
"cvn00900","cvn00900","Terpenoid backbone biosynthesis",22,0.35543315813074,0.874487643663724,0.647971360381862,0.834832076939757,0.760616576070721,642,"tags=14%, list=5%, signal=13%","111122171/111123669/111132335"
"cvn03430","cvn03430","Mismatch repair",21,0.35531095237349,0.866928008060628,0.670673076923077,0.849043576104746,0.773564691187872,330,"tags=10%, list=2%, signal=9%","111121171/111137687"
"cvn00051","cvn00051","Fructose and mannose metabolism",28,0.336782440449622,0.856838673048158,0.695249130938586,0.869730963480963,0.792412996360365,3013,"tags=25%, list=22%, signal=19%","111131656/111109442/111099882/111107727/111132797/111109888/111104054"
"cvn03022","cvn03022","Basal transcription factors",27,0.332474731641076,0.840178602526178,0.701631701631702,0.869730963480963,0.792412996360365,3044,"tags=26%, list=22%, signal=20%","111136115/111135800/111130231/111101884/111104805/111134971/111130101"
"cvn04120","cvn04120","Ubiquitin mediated proteolysis",116,0.295510748535339,0.883181044570027,0.717635066258919,0.871414009028688,0.793946421317602,3339,"tags=28%, list=25%, signal=22%","111119906/111119134/111100416/111101598/111108202/111127369/111134817/111100408/111135325/111135857/111119846/111129312/111100417/111126102/111121932/111135620/111125231/111120881/111125292/111108501/111131216/111104494/111129365/111105462/111101169/111121135/111124761/111131720/111104196/111130310/111108006/111135880/111134540"
"cvn04350","cvn04350","TGF-beta signaling pathway",37,0.322653935208463,0.852725904237943,0.715083798882682,0.871414009028688,0.793946421317602,4848,"tags=43%, list=36%, signal=28%","111125017/111113417/111125137/111130563/111125223/111117024/111130350/111113134/111119270/111136674/111130759/111128797/111112841/111112989/111123211/111135485"
"cvn00982","cvn00982","Drug metabolism",20,0.334367425578474,0.81163399607343,0.73444976076555,0.873995215311005,0.796298161672123,2196,"tags=20%, list=16%, signal=17%","111100724/111121161/111128571/111126505"
"cvn00130","cvn00130","Ubiquinone and other terpenoid-quinone biosynthesis",10,0.386271714655451,0.806863247712757,0.728907330567082,0.873995215311005,0.796298161672123,5238,"tags=50%, list=39%, signal=31%","111123706/111135147/111104443/111110659/111121226"
"cvn00030","cvn00030","Pentose phosphate pathway",20,0.326102473722836,0.791571886583126,0.761961722488038,0.888955342902711,0.80992835310906,4725,"tags=45%, list=35%, signal=29%","111133422/111123214/111118006/111120752/111137005/111110098/111130478/111125502/111124867"
"cvn00512","cvn00512","Mucin type O-glycan biosynthesis",14,0.347909461807332,0.780282601840637,0.760672703751617,0.888955342902711,0.80992835310906,4011,"tags=43%, list=30%, signal=30%","111136634/111114547/111125589/111112014/111112942/111129166"
"cvn03420","cvn03420","Nucleotide excision repair",47,0.297548525781648,0.817527296575898,0.776572668112798,0.897205315586631,0.817444913802946,3608,"tags=30%, list=27%, signal=22%","111121171/111137687/111121059/111135325/111132381/111101884/111104805/111108767/111103789/111134971/111136991/111122897/111113135/111133797"
